petal.length	variety
8.4	Virginica
4.1	Setosa
4.7	Versicolor
7.0	Virginica
5.6	Versicolor
7.9	Versicolor
8.8	Versicolor
1.5	Setosa
5.6	Setosa
9.5	Virginica
4.5	Versicolor
1.9	Setosa
6.8	Versicolor
7.5	Versicolor
8.3	Virginica
7.4	Virginica
1.5	Setosa
2.2	Setosa
4.6	Versicolor
8.1	Virginica
7.5	Versicolor
1.9	Setosa
6.6	Virginica
3.9	Versicolor
4.2	Versicolor
8.4	Versicolor
4.0	Setosa
4.5	Versicolor
8.0	Versicolor
6.5	Versicolor
6.0	Setosa
1.6	Setosa
7.0	Versicolor
9.1	Virginica
7.1	Virginica
5.7	Versicolor
9.8	Virginica
6.5	Versicolor
6.8	Virginica
5.8	Versicolor
3.7	Setosa
8.6	Virginica
6.9	Virginica
7.6	Virginica
7.2	Versicolor
9.9	Virginica
6.8	Virginica
6.7	Virginica
8.0	Versicolor
2.5	Setosa
6.0	Virginica
4.2	Setosa
8.2	Versicolor
5.2	Versicolor
2.5	Setosa
5.6	Virginica
4.7	Setosa
7.4	Versicolor
2.4	Setosa
7.7	Virginica
5.3	Setosa
5.2	Versicolor
3.9	Setosa
1.4	Setosa
10.8	Virginica
7.8	Versicolor
9.9	Virginica
4.5	Versicolor
5.4	Setosa
9.5	Virginica
5.0	Virginica
5.4	Setosa
5.3	Setosa
1.7	Setosa
4.6	Versicolor
3.3	Versicolor
5.4	Versicolor
7.1	Virginica
7.1	Virginica
4.9	Setosa
9.0	Virginica
3.5	Setosa
8.0	Versicolor
5.1	Virginica
4.3	Setosa
7.1	Virginica
6.0	Setosa
4.7	Versicolor
2.5	Setosa
6.1	Setosa
3.6	Versicolor
4.4	Versicolor
3.3	Setosa
9.2	Virginica
2.8	Setosa
9.3	Virginica
2.5	Setosa
5.6	Virginica
7.9	Versicolor
6.1	Setosa
3.6	Setosa
9.7	Virginica
1.4	Setosa
5.1	Versicolor
8.7	Versicolor
