sepal.width	variety
5.2	Versicolor
6.8	Virginica
5.7	Setosa
6.7	Setosa
4.0	Setosa
7.9	Virginica
3.1	Versicolor
6.7	Virginica
5.3	Setosa
2.7	Versicolor
6.7	Virginica
4.8	Virginica
4.8	Virginica
4.7	Virginica
6.0	Versicolor
7.0	Virginica
4.6	Setosa
2.2	Versicolor
3.4	Setosa
3.9	Versicolor
3.5	Versicolor
6.1	Setosa
6.2	Setosa
5.7	Virginica
3.3	Virginica
6.1	Virginica
8.4	Setosa
8.1	Virginica
7.6	Versicolor
7.7	Setosa
5.4	Versicolor
3.5	Setosa
5.2	Versicolor
8.1	Setosa
3.3	Virginica
7.4	Setosa
5.9	Versicolor
6.5	Setosa
5.5	Virginica
4.3	Setosa
5.2	Versicolor
4.3	Versicolor
5.4	Setosa
4.9	Versicolor
5.4	Virginica
7.0	Virginica
6.5	Setosa
5.7	Versicolor
5.0	Versicolor
4.0	Versicolor
7.4	Setosa
7.2	Setosa
5.3	Setosa
5.0	Setosa
7.4	Versicolor
7.0	Setosa
7.1	Setosa
4.6	Setosa
5.7	Virginica
7.5	Virginica
8.3	Setosa
5.9	Setosa
3.3	Versicolor
3.3	Versicolor
4.4	Versicolor
7.1	Virginica
6.0	Versicolor
6.6	Setosa
7.0	Versicolor
7.7	Virginica
5.2	Versicolor
2.7	Versicolor
3.7	Virginica
7.1	Virginica
3.3	Virginica
6.3	Virginica
4.9	Setosa
7.0	Versicolor
6.3	Versicolor
3.4	Versicolor
3.9	Virginica
7.1	Versicolor
6.8	Virginica
4.4	Versicolor
7.7	Setosa
4.5	Virginica
7.4	Virginica
7.1	Versicolor
4.9	Setosa
6.0	Setosa
3.9	Setosa
5.3	Versicolor
4.3	Setosa
7.5	Versicolor
6.5	Virginica
6.5	Virginica
6.5	Virginica
5.1	Versicolor
4.8	Versicolor
5.8	Virginica
6.4	Versicolor
6.5	Virginica
4.0	Versicolor
7.4	Setosa
5.5	Virginica
