sepal.length	variety
9.7	Virginica
9.6	Versicolor
5.4	Setosa
7.7	Virginica
10.3	Virginica
11.2	Virginica
9.2	Setosa
10.8	Versicolor
8.5	Versicolor
7.4	Setosa
10.2	Virginica
6.7	Versicolor
10.5	Virginica
9.3	Versicolor
7.5	Setosa
6.5	Setosa
9.4	Virginica
5.2	Setosa
8.5	Virginica
4.6	Setosa
8.8	Virginica
7.9	Versicolor
7.5	Versicolor
5.7	Setosa
8.7	Versicolor
9.9	Setosa
9.1	Versicolor
9.3	Virginica
5.6	Versicolor
9.0	Versicolor
8.0	Versicolor
10.6	Virginica
7.6	Versicolor
8.1	Setosa
5.5	Versicolor
8.6	Virginica
10.2	Versicolor
8.4	Setosa
8.7	Virginica
5.1	Setosa
7.9	Virginica
6.3	Virginica
9.2	Virginica
9.0	Setosa
7.8	Virginica
7.6	Versicolor
5.4	Setosa
5.8	Setosa
8.5	Versicolor
10.2	Versicolor
10.4	Virginica
8.6	Versicolor
7.2	Virginica
6.5	Setosa
8.8	Virginica
8.9	Setosa
6.9	Virginica
8.7	Versicolor
7.0	Virginica
5.8	Setosa
7.4	Versicolor
5.5	Setosa
7.7	Versicolor
5.4	Setosa
8.1	Setosa
9.4	Versicolor
5.9	Virginica
5.4	Setosa
11.0	Virginica
8.2	Virginica
8.2	Versicolor
7.1	Virginica
6.3	Setosa
6.0	Setosa
7.2	Versicolor
7.2	Virginica
8.9	Virginica
6.5	Versicolor
8.8	Setosa
6.5	Setosa
5.6	Setosa
5.8	Virginica
8.0	Versicolor
7.7	Virginica
5.7	Versicolor
8.1	Versicolor
8.5	Setosa
8.0	Versicolor
6.9	Setosa
9.0	Setosa
6.3	Setosa
8.3	Setosa
6.9	Versicolor
10.7	Virginica
9.1	Versicolor
7.1	Versicolor
6.8	Versicolor
7.8	Versicolor
10.0	Virginica
4.6	Setosa
9.1	Versicolor
6.4	Versicolor
10.3	Virginica
10.4	Virginica
9.3	Versicolor
