sepal.width	petal.length	variety
3.0	4.1	Setosa
7.1	5.4	Versicolor
7.0	7.9	Versicolor
8.0	1.8	Setosa
6.5	8.4	Versicolor
6.1	9.5	Virginica
3.4	3.0	Setosa
5.2	5.9	Virginica
7.0	3.7	Setosa
4.9	6.6	Versicolor
5.9	1.4	Setosa
7.0	4.4	Setosa
6.7	2.5	Setosa
5.4	5.1	Setosa
6.2	8.8	Versicolor
5.9	9.2	Versicolor
3.0	8.2	Virginica
6.4	2.7	Setosa
7.9	4.6	Setosa
5.8	2.6	Setosa
6.5	1.8	Setosa
2.7	5.6	Virginica
6.4	8.2	Versicolor
4.5	8.1	Virginica
3.5	8.1	Virginica
3.5	6.2	Virginica
3.0	10.6	Virginica
5.3	1.8	Setosa
5.5	7.5	Versicolor
2.9	6.3	Versicolor
5.7	9.5	Virginica
4.3	7.3	Versicolor
6.6	7.9	Versicolor
3.8	9.6	Virginica
5.0	8.6	Versicolor
5.8	8.7	Virginica
5.7	7.5	Virginica
3.5	2.6	Setosa
7.2	2.0	Setosa
5.7	8.9	Virginica
4.8	6.1	Virginica
3.2	5.1	Virginica
7.5	5.3	Virginica
6.0	7.0	Virginica
3.0	6.0	Virginica
7.0	10.0	Virginica
5.6	1.6	Setosa
3.5	4.7	Versicolor
4.0	8.5	Versicolor
5.4	3.7	Setosa
6.0	7.0	Versicolor
7.0	5.3	Setosa
4.4	8.1	Virginica
6.9	3.8	Setosa
2.5	5.8	Virginica
3.2	9.3	Virginica
4.1	5.0	Setosa
4.8	6.9	Virginica
4.2	1.7	Setosa
4.6	7.6	Virginica
7.1	9.6	Virginica
7.4	3.9	Setosa
7.5	8.9	Virginica
5.7	9.0	Versicolor
3.7	1.3	Setosa
4.9	6.3	Versicolor
5.2	7.6	Versicolor
3.3	8.2	Versicolor
3.8	6.6	Virginica
3.2	8.8	Virginica
7.1	3.5	Setosa
4.9	7.6	Virginica
7.0	8.0	Virginica
4.9	7.9	Virginica
3.1	8.9	Virginica
8.9	4.0	Setosa
4.0	1.4	Setosa
6.7	4.9	Versicolor
4.2	4.9	Setosa
3.9	2.9	Setosa
6.4	6.0	Setosa
3.8	5.9	Setosa
4.0	4.6	Setosa
4.8	8.7	Virginica
4.3	7.0	Virginica
7.6	6.9	Versicolor
6.0	5.6	Versicolor
3.5	5.5	Virginica
7.1	2.0	Setosa
2.8	7.6	Versicolor
6.2	8.2	Virginica
6.4	4.5	Versicolor
5.1	7.1	Virginica
3.0	5.0	Versicolor
5.7	6.0	Versicolor
2.5	5.9	Versicolor
7.8	9.7	Virginica
6.3	6.5	Versicolor
8.3	4.5	Setosa
5.8	5.5	Versicolor
2.7	5.6	Versicolor
4.5	4.5	Versicolor
4.8	1.4	Setosa
5.4	3.0	Setosa
2.6	7.0	Versicolor
