sepal.width	petal.length	variety
4.2	9.4	Virginica
4.1	6.0	Virginica
4.2	8.7	Versicolor
5.0	1.9	Setosa
5.1	8.6	Virginica
8.6	4.0	Setosa
6.7	3.9	Versicolor
3.9	8.4	Virginica
3.5	5.9	Versicolor
3.0	8.0	Versicolor
7.2	4.1	Versicolor
6.7	2.7	Setosa
5.1	9.6	Virginica
3.5	9.7	Virginica
6.8	2.7	Setosa
2.2	8.5	Versicolor
4.4	3.0	Setosa
6.4	6.2	Versicolor
7.3	4.4	Setosa
6.5	4.5	Versicolor
5.0	4.1	Setosa
6.9	7.2	Versicolor
7.6	6.9	Versicolor
7.7	5.9	Setosa
5.9	5.5	Versicolor
5.5	8.0	Virginica
5.3	6.5	Virginica
6.9	5.2	Versicolor
4.5	8.5	Virginica
6.6	6.4	Virginica
5.7	7.2	Virginica
6.1	1.9	Setosa
7.0	8.5	Versicolor
4.9	3.8	Setosa
2.8	7.3	Virginica
5.5	6.6	Virginica
7.0	8.8	Virginica
5.8	4.9	Setosa
4.8	8.7	Virginica
6.8	7.6	Virginica
4.0	2.3	Setosa
2.9	6.1	Versicolor
4.5	5.5	Virginica
6.5	4.3	Setosa
4.8	5.7	Versicolor
3.2	6.3	Virginica
6.6	5.4	Versicolor
4.6	1.4	Setosa
6.4	8.0	Versicolor
7.0	6.8	Virginica
3.9	4.3	Versicolor
7.5	6.6	Virginica
4.2	5.4	Virginica
5.1	2.6	Setosa
3.5	4.9	Versicolor
3.3	5.2	Versicolor
7.5	7.9	Versicolor
6.2	8.8	Virginica
5.3	1.3	Setosa
7.4	2.0	Setosa
7.1	8.6	Virginica
5.8	2.7	Setosa
5.3	8.5	Versicolor
3.3	8.6	Versicolor
5.5	6.7	Versicolor
5.2	6.5	Virginica
7.2	6.6	Virginica
3.6	5.5	Setosa
6.4	4.1	Setosa
6.9	4.6	Setosa
5.3	7.1	Virginica
6.5	8.5	Versicolor
7.2	8.8	Versicolor
3.2	5.5	Versicolor
3.5	5.6	Versicolor
4.5	6.3	Virginica
6.9	1.7	Setosa
6.8	4.9	Versicolor
4.2	7.0	Virginica
3.6	5.2	Versicolor
5.5	2.4	Setosa
6.4	5.4	Setosa
7.6	1.5	Setosa
4.3	9.2	Virginica
3.5	4.4	Setosa
4.3	10.1	Virginica
3.3	8.6	Versicolor
4.9	4.8	Versicolor
7.4	7.8	Virginica
7.8	7.7	Virginica
3.9	4.4	Setosa
6.3	6.5	Versicolor
5.3	3.6	Setosa
4.7	6.1	Setosa
7.9	5.5	Setosa
3.1	6.4	Versicolor
3.2	6.6	Versicolor
2.6	7.0	Versicolor
4.3	6.9	Virginica
3.2	2.9	Setosa
7.7	2.3	Setosa
4.0	1.3	Setosa
3.2	5.2	Versicolor
3.9	6.0	Setosa
6.6	6.0	Versicolor
