sepal.length	variety
10.0	Virginica
8.7	Virginica
7.3	Virginica
8.9	Virginica
6.4	Versicolor
8.5	Setosa
9.4	Setosa
8.0	Setosa
5.5	Versicolor
10.6	Virginica
8.7	Virginica
7.3	Setosa
8.6	Versicolor
8.8	Virginica
10.0	Versicolor
9.2	Virginica
8.4	Virginica
8.4	Virginica
12.2	Virginica
6.2	Setosa
7.2	Versicolor
10.7	Versicolor
7.5	Versicolor
6.9	Versicolor
7.6	Setosa
7.5	Versicolor
9.6	Versicolor
9.1	Setosa
11.2	Virginica
9.4	Versicolor
8.5	Versicolor
10.4	Virginica
6.3	Virginica
9.2	Virginica
5.5	Setosa
9.6	Versicolor
5.0	Versicolor
10.8	Virginica
10.8	Versicolor
8.0	Setosa
8.3	Setosa
10.0	Versicolor
7.4	Setosa
9.7	Setosa
6.9	Setosa
8.3	Versicolor
8.7	Virginica
10.0	Versicolor
8.4	Virginica
6.0	Versicolor
5.1	Setosa
9.9	Setosa
7.7	Setosa
9.2	Setosa
7.7	Versicolor
5.4	Setosa
8.4	Virginica
6.6	Versicolor
7.6	Versicolor
9.8	Virginica
8.2	Versicolor
9.2	Virginica
6.0	Setosa
11.3	Virginica
5.0	Setosa
7.1	Versicolor
10.6	Virginica
7.9	Setosa
8.8	Setosa
10.3	Setosa
7.2	Versicolor
9.1	Versicolor
7.0	Versicolor
7.0	Versicolor
10.6	Versicolor
10.0	Virginica
9.3	Versicolor
9.7	Virginica
9.8	Versicolor
7.5	Virginica
11.5	Versicolor
5.6	Setosa
7.0	Setosa
6.0	Setosa
7.9	Versicolor
7.4	Versicolor
5.4	Setosa
9.0	Setosa
5.4	Setosa
6.1	Setosa
9.3	Versicolor
9.7	Versicolor
5.1	Setosa
6.0	Versicolor
9.1	Setosa
8.7	Virginica
6.4	Setosa
10.2	Versicolor
10.6	Virginica
7.1	Setosa
7.9	Setosa
5.2	Setosa
6.0	Setosa
7.4	Virginica
10.1	Virginica
