sepal.width	petal.length	variety
5.4	5.1	Versicolor
4.5	7.1	Virginica
6.0	5.8	Virginica
3.3	8.2	Virginica
4.5	1.4	Setosa
5.4	9.9	Virginica
6.3	6.7	Virginica
6.5	6.0	Virginica
6.5	10.3	Virginica
5.2	3.9	Setosa
3.2	8.5	Versicolor
4.1	6.0	Versicolor
3.5	4.2	Versicolor
6.9	5.3	Versicolor
3.9	4.6	Setosa
6.5	9.7	Virginica
5.5	4.5	Versicolor
6.0	4.1	Setosa
5.3	6.5	Virginica
6.4	4.2	Versicolor
5.7	4.4	Versicolor
3.2	5.6	Versicolor
6.1	9.5	Virginica
5.1	7.6	Virginica
3.9	5.4	Setosa
5.5	3.1	Setosa
7.0	9.0	Versicolor
5.0	6.9	Virginica
2.4	4.7	Versicolor
5.2	1.8	Setosa
5.9	3.2	Setosa
7.2	4.2	Versicolor
7.9	2.0	Setosa
3.0	2.4	Setosa
7.5	5.4	Versicolor
6.7	8.5	Virginica
5.0	9.1	Virginica
3.5	4.9	Versicolor
6.0	8.0	Virginica
5.6	9.1	Virginica
4.5	5.3	Setosa
6.2	6.6	Virginica
2.2	6.5	Versicolor
5.9	9.0	Versicolor
6.1	6.7	Versicolor
6.8	6.4	Virginica
4.3	8.6	Versicolor
5.3	5.8	Virginica
5.2	7.1	Versicolor
4.5	8.0	Virginica
6.8	8.3	Versicolor
5.4	5.8	Versicolor
5.2	1.5	Setosa
6.8	6.6	Virginica
3.2	7.4	Virginica
3.9	6.6	Versicolor
4.0	2.6	Setosa
3.8	7.7	Virginica
2.7	6.9	Virginica
5.0	6.2	Versicolor
3.8	3.8	Versicolor
5.7	7.1	Virginica
6.7	8.3	Virginica
3.8	3.4	Setosa
5.1	8.9	Virginica
6.4	2.9	Setosa
4.3	5.7	Versicolor
2.9	8.7	Versicolor
7.0	2.3	Setosa
7.4	1.5	Setosa
7.2	3.6	Setosa
5.8	8.9	Versicolor
2.7	6.0	Virginica
6.8	6.9	Virginica
5.8	2.1	Setosa
3.3	5.7	Setosa
6.4	2.5	Setosa
6.4	5.9	Setosa
4.6	2.0	Setosa
3.3	9.6	Virginica
4.9	4.5	Versicolor
5.7	6.2	Virginica
6.7	5.7	Versicolor
7.8	1.7	Setosa
3.5	1.4	Setosa
5.3	6.7	Virginica
6.0	7.8	Virginica
7.3	4.5	Versicolor
4.1	7.4	Virginica
6.9	4.2	Setosa
6.3	3.4	Setosa
7.2	9.3	Versicolor
4.7	5.4	Versicolor
3.1	5.5	Versicolor
7.0	3.5	Setosa
5.0	8.6	Virginica
7.4	8.8	Versicolor
4.5	5.1	Versicolor
7.2	5.5	Setosa
2.2	4.5	Versicolor
3.1	2.6	Setosa
3.9	3.8	Versicolor
2.8	7.6	Virginica
3.5	8.0	Versicolor
5.1	4.5	Setosa
