sepal.length	sepal.width	variety
8.0	6.2	Virginica
10.5	6.4	Versicolor
8.4	7.0	Setosa
8.5	4.0	Virginica
10.7	5.3	Virginica
7.2	4.9	Virginica
7.1	7.4	Versicolor
8.3	5.0	Virginica
6.4	5.0	Versicolor
8.8	6.7	Virginica
10.0	6.4	Versicolor
9.6	4.9	Versicolor
8.1	7.0	Versicolor
6.3	5.7	Versicolor
9.9	6.0	Virginica
8.9	5.2	Virginica
7.6	5.5	Virginica
9.4	6.6	Setosa
11.2	5.6	Virginica
7.9	3.8	Virginica
7.5	2.8	Versicolor
8.5	6.4	Versicolor
10.1	6.0	Versicolor
7.6	4.3	Virginica
9.7	3.3	Virginica
11.0	3.7	Virginica
10.3	4.9	Virginica
10.3	5.2	Virginica
9.2	5.5	Virginica
9.7	3.0	Virginica
8.7	4.6	Versicolor
10.8	6.4	Virginica
7.7	5.5	Virginica
10.8	4.3	Virginica
5.9	4.4	Setosa
9.2	7.8	Virginica
6.7	3.9	Versicolor
8.4	8.4	Setosa
9.9	6.7	Virginica
8.6	5.7	Versicolor
9.9	5.3	Virginica
8.5	4.7	Versicolor
7.2	6.7	Virginica
8.1	5.5	Versicolor
9.0	7.0	Virginica
8.6	5.5	Versicolor
8.9	6.2	Virginica
5.1	4.6	Setosa
7.6	4.0	Virginica
10.8	3.4	Virginica
11.2	3.5	Versicolor
9.6	3.8	Setosa
6.8	3.8	Versicolor
5.4	8.2	Setosa
5.9	6.4	Setosa
10.2	3.1	Virginica
9.3	6.8	Virginica
7.7	3.6	Versicolor
9.2	6.9	Setosa
9.7	6.8	Versicolor
9.6	7.3	Setosa
5.3	6.4	Setosa
9.1	4.3	Setosa
9.7	4.6	Setosa
7.0	5.7	Setosa
10.8	6.5	Virginica
8.9	7.8	Virginica
7.4	4.6	Virginica
5.9	6.0	Setosa
6.8	4.2	Virginica
7.8	3.7	Setosa
8.0	6.0	Virginica
5.7	4.1	Versicolor
7.9	3.2	Versicolor
5.9	3.0	Versicolor
5.1	4.8	Setosa
9.1	4.1	Setosa
7.2	6.2	Versicolor
7.7	5.9	Setosa
8.5	3.5	Setosa
9.5	4.2	Versicolor
7.5	4.0	Virginica
8.3	5.3	Virginica
7.3	7.6	Setosa
9.7	7.0	Virginica
9.2	5.4	Versicolor
8.2	6.3	Virginica
5.8	4.6	Versicolor
5.8	6.9	Setosa
8.8	8.0	Setosa
5.8	5.2	Versicolor
9.5	3.6	Setosa
4.9	5.9	Setosa
6.1	6.5	Versicolor
5.5	6.3	Setosa
8.1	4.5	Setosa
8.6	7.5	Versicolor
6.8	5.5	Setosa
10.7	3.0	Virginica
8.6	6.4	Versicolor
9.2	4.8	Virginica
4.6	6.2	Setosa
8.1	5.3	Versicolor
4.4	4.7	Setosa
5.1	5.9	Setosa
