petal.length	petal.width	variety
6.6	3.3	Versicolor
2.3	2.2	Setosa
5.8	4.9	Virginica
4.9	2.3	Setosa
8.3	2.1	Versicolor
5.0	1.5	Versicolor
6.7	1.2	Versicolor
5.1	4.3	Versicolor
10.1	5.7	Virginica
1.7	4.2	Setosa
10.6	2.8	Virginica
6.2	5.0	Versicolor
8.0	4.5	Versicolor
5.0	2.8	Versicolor
7.1	6.1	Versicolor
9.2	2.5	Virginica
1.8	0.9	Setosa
8.5	5.8	Versicolor
8.8	5.3	Versicolor
5.0	2.9	Setosa
2.7	3.2	Setosa
6.8	2.3	Versicolor
9.2	5.6	Versicolor
4.3	3.2	Setosa
4.0	5.7	Versicolor
6.4	1.8	Virginica
5.3	6.8	Virginica
3.0	1.7	Setosa
4.9	4.4	Setosa
6.7	6.0	Virginica
6.5	2.7	Virginica
7.6	2.4	Virginica
5.4	2.3	Versicolor
8.0	1.7	Versicolor
7.0	2.3	Virginica
3.4	1.1	Setosa
4.7	1.4	Versicolor
6.3	3.0	Versicolor
6.1	3.9	Versicolor
6.6	5.4	Virginica
7.8	4.8	Virginica
8.4	1.9	Versicolor
2.2	2.4	Setosa
5.7	3.3	Virginica
7.9	3.5	Versicolor
9.4	5.1	Virginica
4.2	0.3	Setosa
10.4	4.3	Virginica
6.1	1.6	Setosa
2.3	0.3	Setosa
6.4	3.3	Virginica
3.1	3.2	Setosa
1.4	3.2	Setosa
5.1	6.0	Virginica
8.6	5.6	Virginica
10.1	2.9	Virginica
9.0	6.0	Versicolor
7.5	5.5	Virginica
9.0	2.3	Virginica
3.4	2.7	Setosa
7.1	3.3	Virginica
4.7	2.0	Versicolor
3.9	4.1	Setosa
4.8	3.3	Virginica
5.5	1.2	Setosa
1.5	0.7	Setosa
5.7	4.5	Setosa
1.9	2.2	Setosa
4.1	3.6	Setosa
7.8	3.3	Versicolor
10.0	4.1	Virginica
8.3	3.6	Virginica
4.5	3.4	Setosa
7.0	5.3	Versicolor
1.6	1.2	Setosa
1.8	3.7	Setosa
7.5	3.0	Virginica
5.3	5.9	Versicolor
7.2	5.0	Virginica
7.2	2.8	Virginica
4.4	3.2	Setosa
6.9	6.8	Virginica
7.4	3.1	Versicolor
5.5	1.0	Versicolor
5.6	1.3	Versicolor
6.1	3.4	Virginica
5.0	2.1	Setosa
5.0	2.3	Setosa
3.5	4.9	Setosa
4.8	3.3	Setosa
3.4	2.7	Setosa
5.6	3.7	Setosa
4.1	2.7	Setosa
4.9	1.2	Setosa
6.3	5.3	Virginica
5.6	2.3	Virginica
8.9	3.0	Virginica
6.4	5.6	Virginica
4.4	4.2	Versicolor
9.7	3.2	Virginica
7.0	4.5	Versicolor
5.0	3.0	Versicolor
8.7	5.3	Versicolor
4.5	3.2	Setosa
7.0	4.1	Versicolor
