sepal.length	sepal.width	petal.length	petal.width	variety
8.4	3.5	1.8	1.2	Setosa
8.0	5.8	6.1	4.0	Versicolor
7.2	7.1	9.6	5.0	Virginica
6.1	7.9	4.9	2.8	Setosa
8.3	6.2	7.1	1.9	Virginica
8.7	5.5	9.7	4.3	Virginica
9.1	5.6	1.5	2.7	Setosa
8.6	6.3	6.9	4.5	Virginica
6.9	5.7	7.3	4.8	Versicolor
8.0	7.1	3.9	1.7	Setosa
6.7	4.4	7.7	5.8	Versicolor
8.5	5.5	8.0	5.3	Versicolor
6.8	7.3	9.5	6.0	Virginica
10.8	5.0	9.0	2.9	Virginica
9.2	6.5	7.6	2.3	Virginica
8.9	5.8	10.4	5.5	Virginica
8.2	6.3	7.3	5.8	Virginica
6.4	4.4	2.0	2.9	Setosa
10.8	4.2	8.4	3.3	Virginica
9.2	5.3	8.2	2.5	Virginica
6.1	5.0	5.6	4.8	Versicolor
9.4	4.7	6.8	3.3	Virginica
10.5	7.0	4.8	2.8	Virginica
10.2	6.9	8.9	2.3	Virginica
9.0	3.2	8.7	4.9	Versicolor
5.0	3.9	6.0	4.7	Setosa
10.0	7.5	6.5	2.8	Virginica
5.9	2.5	9.0	4.7	Virginica
7.3	6.2	6.4	6.8	Virginica
7.5	4.4	2.1	1.9	Setosa
7.0	3.0	5.1	2.2	Setosa
8.0	5.5	7.3	6.7	Virginica
7.1	5.2	6.0	4.4	Setosa
9.5	2.4	7.2	3.0	Versicolor
11.2	6.1	8.9	5.8	Virginica
8.9	7.1	6.4	1.5	Versicolor
9.6	4.5	8.9	5.8	Virginica
8.8	5.5	4.7	1.7	Setosa
6.5	4.7	5.1	6.5	Virginica
7.8	3.7	7.1	1.0	Versicolor
8.5	6.1	6.9	1.2	Versicolor
10.7	5.4	7.8	5.3	Versicolor
7.7	5.7	2.6	0.2	Setosa
7.8	4.5	5.4	1.3	Setosa
7.0	7.4	7.0	3.5	Versicolor
10.2	4.0	7.8	3.3	Virginica
8.4	6.1	7.6	5.8	Virginica
9.1	6.9	6.1	4.8	Versicolor
6.9	6.3	6.6	5.7	Virginica
10.8	3.8	8.7	2.6	Versicolor
5.1	7.3	3.5	2.8	Setosa
6.3	4.4	9.1	2.8	Virginica
10.9	7.7	9.7	3.3	Virginica
9.8	6.9	8.1	5.4	Virginica
8.7	6.1	8.9	3.9	Versicolor
8.9	7.6	2.5	4.6	Setosa
6.7	7.3	9.7	2.1	Virginica
9.1	4.3	7.7	4.7	Versicolor
10.3	4.5	5.4	3.0	Versicolor
5.4	7.1	6.0	0.7	Setosa
8.4	5.7	5.8	3.9	Virginica
5.4	4.9	2.3	3.4	Setosa
7.1	6.5	6.9	4.1	Virginica
8.5	4.0	5.5	5.5	Versicolor
5.2	7.7	4.3	0.7	Setosa
9.8	3.2	5.6	4.9	Virginica
8.4	6.5	5.0	2.0	Versicolor
5.4	4.4	3.3	3.0	Versicolor
7.4	6.8	7.6	4.9	Virginica
7.7	5.0	6.0	4.0	Virginica
6.8	3.0	2.1	1.1	Setosa
7.2	5.5	7.3	1.6	Virginica
8.5	5.8	1.4	0.2	Setosa
10.4	7.5	8.7	3.0	Versicolor
10.4	3.7	6.5	3.0	Versicolor
9.1	3.0	9.6	3.1	Virginica
10.0	4.9	5.5	3.1	Versicolor
10.4	4.1	8.0	4.3	Virginica
11.2	4.1	4.7	1.5	Versicolor
8.8	6.6	5.0	5.7	Versicolor
6.4	7.5	3.9	4.2	Setosa
7.2	5.0	5.5	1.2	Setosa
11.7	6.3	8.2	2.2	Virginica
5.6	6.0	4.4	4.8	Setosa
9.3	3.4	5.4	1.7	Setosa
8.4	8.4	3.2	2.4	Setosa
8.2	2.7	7.4	2.9	Versicolor
5.5	5.4	6.8	4.6	Versicolor
8.6	7.0	1.4	3.2	Setosa
6.6	7.8	1.6	3.7	Setosa
8.7	4.5	5.7	3.2	Versicolor
8.1	3.7	6.7	3.3	Versicolor
8.8	4.3	7.8	4.9	Versicolor
6.5	7.5	3.8	4.2	Setosa
6.1	3.0	6.5	4.6	Versicolor
11.7	6.3	7.2	4.5	Virginica
8.6	5.3	2.4	0.9	Setosa
5.8	5.6	2.1	4.2	Setosa
9.0	2.3	6.5	4.8	Versicolor
8.5	7.2	1.9	4.2	Setosa
7.0	3.8	5.8	2.0	Versicolor
8.1	4.6	2.5	3.7	Setosa
7.8	8.2	2.5	4.2	Setosa
8.9	4.1	4.9	3.6	Setosa
10.2	4.5	5.5	1.7	Versicolor
