sepal.width	variety
4.7	Setosa
5.5	Setosa
6.5	Versicolor
5.6	Versicolor
5.4	Versicolor
5.3	Versicolor
7.4	Setosa
4.0	Setosa
6.5	Virginica
6.7	Versicolor
6.8	Versicolor
6.0	Setosa
4.5	Versicolor
6.7	Versicolor
6.8	Setosa
4.5	Setosa
5.3	Virginica
3.9	Versicolor
6.4	Versicolor
6.0	Virginica
7.4	Virginica
5.5	Virginica
2.9	Versicolor
5.0	Virginica
3.5	Versicolor
6.8	Versicolor
6.6	Setosa
5.2	Setosa
7.0	Versicolor
7.5	Versicolor
4.7	Setosa
5.0	Setosa
4.3	Virginica
4.0	Virginica
6.4	Setosa
5.5	Versicolor
5.2	Virginica
3.0	Versicolor
3.1	Setosa
5.8	Virginica
7.3	Setosa
6.1	Setosa
3.8	Virginica
6.2	Virginica
7.1	Virginica
4.8	Versicolor
6.9	Setosa
6.5	Setosa
5.7	Setosa
6.7	Versicolor
7.2	Virginica
5.4	Setosa
3.5	Versicolor
6.6	Versicolor
4.6	Setosa
5.5	Versicolor
2.7	Versicolor
5.4	Setosa
5.0	Versicolor
6.2	Versicolor
7.1	Versicolor
3.6	Versicolor
7.7	Virginica
3.4	Virginica
5.8	Setosa
4.6	Setosa
7.0	Virginica
4.3	Setosa
4.7	Setosa
5.9	Versicolor
6.8	Versicolor
3.2	Virginica
5.8	Setosa
2.2	Versicolor
3.3	Versicolor
4.6	Versicolor
5.6	Virginica
3.5	Setosa
5.2	Virginica
5.5	Setosa
5.5	Virginica
3.9	Setosa
3.5	Setosa
3.4	Virginica
7.5	Setosa
5.6	Setosa
7.1	Virginica
8.3	Virginica
7.2	Versicolor
6.4	Setosa
6.3	Setosa
7.4	Versicolor
5.0	Virginica
5.8	Virginica
5.9	Versicolor
7.9	Setosa
5.7	Versicolor
4.0	Setosa
3.5	Virginica
2.8	Versicolor
6.8	Virginica
3.8	Virginica
5.9	Virginica
3.1	Setosa
6.5	Virginica
