sepal.length	variety
8.3	Virginica
4.8	Setosa
5.6	Setosa
6.9	Setosa
5.6	Setosa
7.3	Virginica
7.7	Virginica
10.1	Virginica
7.8	Virginica
9.0	Setosa
10.7	Versicolor
8.0	Versicolor
9.7	Virginica
9.2	Virginica
7.3	Virginica
5.6	Setosa
9.5	Setosa
9.6	Versicolor
4.6	Setosa
8.1	Setosa
9.7	Virginica
10.2	Versicolor
10.5	Versicolor
6.8	Virginica
6.6	Setosa
5.5	Setosa
7.8	Versicolor
9.3	Virginica
8.9	Versicolor
7.7	Versicolor
9.0	Setosa
7.5	Versicolor
9.0	Setosa
9.6	Setosa
7.9	Virginica
8.6	Setosa
11.1	Virginica
6.0	Virginica
4.7	Setosa
5.7	Versicolor
10.0	Versicolor
9.8	Virginica
6.3	Setosa
7.5	Versicolor
7.5	Versicolor
10.4	Versicolor
9.4	Versicolor
6.9	Setosa
7.0	Versicolor
9.9	Versicolor
7.1	Versicolor
8.2	Versicolor
10.9	Versicolor
7.1	Versicolor
5.8	Setosa
10.5	Versicolor
9.4	Virginica
7.5	Virginica
9.1	Setosa
7.3	Versicolor
10.3	Virginica
6.2	Setosa
7.5	Virginica
10.1	Versicolor
10.6	Virginica
8.4	Virginica
9.9	Setosa
8.6	Versicolor
9.1	Versicolor
9.9	Virginica
9.5	Virginica
10.3	Virginica
8.3	Setosa
8.8	Versicolor
6.7	Versicolor
9.4	Virginica
6.7	Virginica
9.9	Versicolor
9.6	Versicolor
8.7	Setosa
9.6	Versicolor
6.7	Versicolor
7.0	Setosa
9.7	Virginica
9.2	Virginica
10.0	Virginica
11.2	Virginica
9.5	Versicolor
9.5	Versicolor
4.8	Setosa
5.5	Setosa
8.7	Versicolor
9.5	Setosa
7.8	Virginica
9.5	Versicolor
8.3	Versicolor
6.1	Virginica
8.1	Versicolor
10.3	Versicolor
7.9	Setosa
5.4	Setosa
9.6	Versicolor
9.0	Versicolor
5.4	Setosa
8.7	Virginica
