sepal.width	variety
4.9	Setosa
7.5	Setosa
3.9	Virginica
3.5	Versicolor
7.0	Setosa
4.9	Setosa
5.7	Setosa
4.0	Virginica
5.3	Virginica
5.3	Versicolor
5.7	Virginica
4.0	Versicolor
3.5	Setosa
3.9	Versicolor
7.0	Virginica
3.0	Setosa
4.5	Versicolor
7.2	Versicolor
5.3	Versicolor
5.8	Virginica
3.4	Versicolor
6.4	Setosa
7.4	Virginica
7.4	Versicolor
3.1	Versicolor
5.7	Virginica
6.6	Virginica
3.4	Versicolor
6.1	Virginica
3.7	Versicolor
5.5	Virginica
4.8	Setosa
7.4	Setosa
4.9	Versicolor
7.2	Virginica
4.6	Setosa
8.2	Setosa
3.8	Virginica
3.5	Setosa
4.9	Virginica
4.9	Virginica
6.5	Versicolor
3.3	Virginica
3.3	Virginica
4.8	Versicolor
4.5	Virginica
4.6	Setosa
7.9	Setosa
4.1	Versicolor
5.8	Setosa
4.0	Setosa
6.6	Virginica
5.0	Versicolor
4.2	Setosa
6.6	Setosa
5.7	Versicolor
7.0	Virginica
3.3	Virginica
4.0	Virginica
6.4	Versicolor
4.0	Versicolor
4.3	Virginica
7.6	Virginica
7.4	Setosa
3.2	Virginica
3.5	Versicolor
5.6	Versicolor
3.2	Virginica
4.3	Setosa
7.7	Versicolor
5.8	Setosa
7.6	Setosa
7.2	Setosa
6.5	Virginica
7.3	Virginica
3.2	Versicolor
4.5	Versicolor
6.8	Versicolor
3.0	Versicolor
7.9	Setosa
5.5	Versicolor
7.2	Versicolor
5.9	Setosa
5.1	Versicolor
5.7	Setosa
5.8	Versicolor
4.5	Versicolor
4.7	Versicolor
6.9	Versicolor
3.5	Setosa
7.4	Versicolor
7.1	Versicolor
7.4	Setosa
7.4	Versicolor
7.5	Virginica
7.7	Setosa
3.8	Versicolor
7.3	Setosa
5.2	Versicolor
5.0	Setosa
2.7	Versicolor
2.5	Versicolor
7.0	Setosa
5.5	Virginica
6.5	Virginica
