petal.length	variety
5.7	Versicolor
9.1	Virginica
10.0	Virginica
6.8	Virginica
7.1	Virginica
2.5	Setosa
8.6	Versicolor
10.2	Virginica
9.5	Virginica
7.5	Virginica
9.3	Virginica
8.3	Virginica
5.0	Setosa
8.1	Virginica
5.8	Versicolor
9.2	Virginica
9.0	Virginica
7.4	Versicolor
6.8	Virginica
6.2	Versicolor
5.9	Versicolor
5.6	Setosa
9.1	Virginica
8.2	Versicolor
4.0	Versicolor
5.0	Setosa
6.2	Setosa
8.0	Versicolor
9.3	Virginica
6.1	Virginica
8.9	Versicolor
8.1	Virginica
6.0	Virginica
6.6	Versicolor
7.8	Versicolor
2.0	Setosa
2.9	Setosa
3.9	Versicolor
3.3	Setosa
6.1	Virginica
2.4	Setosa
4.9	Setosa
6.1	Versicolor
7.7	Versicolor
8.7	Virginica
5.7	Setosa
5.5	Setosa
8.6	Versicolor
8.4	Virginica
4.8	Setosa
5.8	Versicolor
6.6	Virginica
5.2	Versicolor
8.7	Versicolor
8.0	Versicolor
6.2	Virginica
5.6	Virginica
3.3	Setosa
5.3	Versicolor
5.7	Virginica
7.0	Virginica
6.6	Virginica
2.0	Setosa
5.4	Setosa
4.4	Setosa
7.9	Versicolor
6.5	Versicolor
8.4	Virginica
10.6	Virginica
3.8	Setosa
6.5	Versicolor
4.9	Setosa
3.9	Setosa
3.8	Setosa
8.0	Versicolor
5.6	Setosa
6.4	Versicolor
8.0	Versicolor
6.9	Virginica
3.4	Setosa
2.6	Setosa
8.1	Versicolor
8.4	Virginica
2.9	Setosa
5.5	Versicolor
6.0	Setosa
7.5	Versicolor
9.4	Versicolor
5.4	Setosa
5.3	Virginica
8.2	Versicolor
3.8	Setosa
7.9	Versicolor
3.5	Setosa
4.4	Versicolor
6.5	Versicolor
6.1	Versicolor
2.7	Setosa
4.1	Setosa
7.0	Versicolor
8.1	Versicolor
3.4	Setosa
2.0	Setosa
6.3	Versicolor
5.9	Virginica
