sepal.length	variety
6.0	Setosa
5.9	Setosa
9.2	Setosa
10.2	Virginica
7.3	Setosa
10.0	Versicolor
8.9	Versicolor
6.7	Virginica
5.0	Versicolor
8.8	Versicolor
6.1	Setosa
6.0	Setosa
10.6	Virginica
9.7	Versicolor
5.2	Setosa
5.5	Setosa
7.3	Virginica
10.8	Virginica
11.4	Virginica
7.3	Versicolor
8.2	Versicolor
6.5	Versicolor
8.8	Virginica
8.8	Setosa
7.7	Virginica
6.2	Setosa
8.3	Setosa
5.7	Setosa
7.2	Virginica
6.1	Versicolor
8.6	Setosa
8.1	Setosa
7.3	Virginica
7.4	Virginica
9.7	Versicolor
9.9	Versicolor
7.5	Versicolor
7.3	Versicolor
6.2	Versicolor
8.1	Versicolor
9.3	Versicolor
4.6	Setosa
11.2	Virginica
9.4	Virginica
9.1	Virginica
6.0	Virginica
9.2	Versicolor
7.6	Virginica
7.2	Setosa
7.5	Versicolor
9.4	Versicolor
11.9	Virginica
6.1	Setosa
6.5	Versicolor
9.4	Setosa
9.5	Setosa
9.1	Versicolor
8.2	Versicolor
7.8	Setosa
8.2	Virginica
8.3	Virginica
8.9	Setosa
10.6	Versicolor
4.4	Setosa
8.5	Virginica
7.9	Virginica
9.4	Versicolor
4.8	Setosa
6.7	Versicolor
8.3	Virginica
7.6	Setosa
8.5	Versicolor
7.8	Setosa
8.4	Setosa
5.4	Virginica
10.6	Versicolor
6.5	Setosa
7.9	Virginica
7.7	Virginica
9.9	Versicolor
5.1	Setosa
8.8	Virginica
5.6	Versicolor
10.3	Versicolor
7.4	Setosa
6.2	Setosa
7.8	Virginica
8.6	Versicolor
9.5	Virginica
10.0	Versicolor
8.5	Versicolor
7.0	Virginica
6.0	Setosa
7.3	Setosa
8.6	Setosa
9.4	Virginica
7.4	Setosa
8.8	Versicolor
9.3	Setosa
10.0	Virginica
6.9	Virginica
11.9	Virginica
6.2	Versicolor
6.7	Versicolor
7.9	Versicolor
