sepal.length	sepal.width	petal.length	petal.width	variety
8.9	4.9	4.2	2.9	Setosa
10.4	3.2	6.2	5.3	Virginica
6.7	8.1	1.5	1.1	Setosa
7.3	3.7	5.6	2.9	Virginica
5.0	5.0	5.0	3.0	Versicolor
10.2	6.8	6.1	4.3	Versicolor
7.2	5.7	7.5	5.3	Virginica
7.4	7.1	4.5	2.7	Setosa
10.9	5.8	8.9	6.0	Virginica
6.3	6.7	5.0	0.7	Setosa
7.1	7.5	8.4	2.6	Virginica
6.7	5.1	8.2	3.0	Versicolor
5.0	5.8	5.9	2.2	Setosa
5.9	5.4	4.3	2.0	Versicolor
6.9	4.9	4.4	0.7	Setosa
5.4	4.6	5.4	2.6	Setosa
10.3	3.9	10.8	3.3	Virginica
7.2	3.2	8.5	1.5	Versicolor
7.2	4.9	5.2	1.8	Versicolor
8.2	5.3	9.2	5.0	Virginica
10.3	3.3	10.0	7.0	Virginica
6.9	4.0	9.0	2.5	Versicolor
9.5	8.0	1.6	1.1	Setosa
9.3	5.5	9.5	2.9	Virginica
10.0	7.5	8.2	6.0	Virginica
9.9	7.6	9.9	2.6	Virginica
8.1	3.0	6.5	3.5	Versicolor
10.2	7.4	7.4	3.3	Virginica
8.5	4.2	7.6	4.6	Versicolor
7.2	6.8	1.7	0.3	Setosa
7.9	6.0	2.3	3.2	Setosa
8.6	6.6	2.5	3.7	Setosa
9.6	7.8	3.6	0.7	Setosa
10.7	6.0	8.1	3.3	Virginica
6.5	6.1	4.4	2.2	Setosa
8.4	4.5	5.4	1.7	Setosa
7.7	4.9	2.4	2.2	Setosa
5.3	6.4	3.4	0.2	Setosa
5.6	3.2	5.9	1.2	Setosa
9.5	5.5	6.5	3.3	Versicolor
9.7	6.5	9.5	3.5	Virginica
7.1	6.5	7.1	5.8	Versicolor
7.1	8.3	6.0	3.3	Setosa
8.4	5.2	4.0	4.2	Setosa
6.4	5.0	9.1	6.3	Virginica
10.5	3.9	7.0	5.1	Versicolor
10.0	3.7	7.0	5.5	Virginica
8.6	5.5	8.6	1.4	Versicolor
7.0	5.4	8.2	3.5	Versicolor
10.8	7.3	6.3	4.9	Versicolor
7.0	3.6	6.9	3.2	Versicolor
5.9	6.0	7.2	5.0	Versicolor
10.7	4.8	9.7	6.6	Virginica
8.3	3.3	5.2	6.1	Versicolor
10.7	3.4	6.8	1.3	Versicolor
8.0	6.2	1.7	1.7	Setosa
8.6	3.4	5.6	3.8	Versicolor
5.6	6.0	7.5	4.6	Versicolor
8.4	4.2	9.3	4.3	Versicolor
6.8	7.4	5.1	3.7	Setosa
8.3	6.5	4.9	3.0	Versicolor
7.0	3.9	1.6	1.9	Setosa
10.4	6.6	9.6	6.8	Virginica
6.1	3.5	4.4	0.7	Setosa
7.4	7.9	1.7	1.2	Setosa
9.5	7.5	9.5	3.3	Virginica
9.2	6.0	9.5	5.7	Versicolor
8.2	7.5	3.0	3.7	Setosa
8.0	3.5	1.8	3.7	Setosa
7.8	5.0	5.4	4.8	Setosa
7.3	6.7	10.4	6.8	Virginica
7.5	5.4	3.8	1.1	Versicolor
9.1	5.5	1.4	2.3	Setosa
9.2	4.7	2.6	1.2	Setosa
6.6	7.4	8.7	4.9	Versicolor
5.6	7.1	2.0	3.2	Setosa
7.2	6.5	8.3	3.3	Virginica
5.8	5.8	6.1	2.4	Virginica
5.8	2.7	6.6	1.9	Virginica
10.1	7.0	10.6	5.1	Virginica
9.7	5.6	7.6	3.9	Virginica
7.0	4.0	10.3	2.2	Virginica
8.2	4.5	6.2	2.7	Versicolor
12.2	6.8	9.2	6.0	Virginica
7.9	5.9	8.8	5.3	Versicolor
8.9	6.8	10.1	6.6	Virginica
7.9	5.4	1.3	0.4	Setosa
10.6	4.6	10.1	4.9	Virginica
10.9	4.7	7.0	1.5	Versicolor
9.3	6.5	4.9	3.1	Setosa
5.6	2.7	8.2	4.3	Versicolor
4.7	3.7	4.3	1.2	Setosa
6.5	4.7	7.1	3.5	Virginica
6.3	5.9	7.1	6.9	Virginica
9.1	5.8	9.4	6.0	Virginica
5.0	6.0	3.6	0.2	Setosa
8.9	4.7	5.8	2.8	Virginica
10.0	5.2	6.2	2.4	Versicolor
8.7	7.5	10.3	5.6	Virginica
4.8	5.0	2.1	4.1	Setosa
8.7	7.1	10.6	7.0	Virginica
5.4	7.0	5.0	6.2	Virginica
10.5	3.9	5.5	1.5	Versicolor
8.4	6.6	5.5	3.3	Virginica
8.3	7.3	9.6	2.0	Virginica
