petal.width	variety
1.9	Virginica
1.2	Setosa
2.1	Versicolor
3.2	Setosa
1.9	Virginica
1.5	Versicolor
6.1	Virginica
2.7	Setosa
1.3	Versicolor
5.8	Virginica
1.2	Setosa
2.3	Virginica
4.2	Setosa
0.7	Setosa
2.0	Versicolor
4.5	Virginica
4.7	Setosa
2.6	Setosa
4.0	Virginica
1.2	Setosa
2.0	Versicolor
4.6	Virginica
2.5	Versicolor
3.6	Virginica
2.5	Versicolor
1.8	Versicolor
2.0	Versicolor
2.2	Setosa
3.6	Versicolor
6.3	Virginica
3.9	Virginica
3.8	Versicolor
2.2	Setosa
5.0	Virginica
4.2	Setosa
1.2	Setosa
0.2	Setosa
5.4	Versicolor
1.3	Versicolor
5.8	Virginica
3.3	Virginica
3.1	Setosa
1.4	Versicolor
0.8	Setosa
4.0	Virginica
4.3	Virginica
3.1	Virginica
1.6	Versicolor
3.3	Virginica
4.9	Versicolor
2.8	Versicolor
4.3	Versicolor
3.2	Setosa
2.8	Virginica
0.2	Setosa
5.0	Virginica
0.9	Setosa
5.5	Virginica
2.5	Versicolor
4.8	Virginica
5.8	Virginica
0.8	Setosa
2.7	Setosa
4.5	Versicolor
5.0	Virginica
2.4	Setosa
2.6	Setosa
1.2	Versicolor
4.6	Versicolor
4.6	Setosa
4.8	Versicolor
2.0	Versicolor
2.7	Versicolor
2.7	Setosa
4.5	Versicolor
0.9	Setosa
3.2	Setosa
3.9	Virginica
1.3	Versicolor
5.5	Versicolor
1.7	Versicolor
1.7	Setosa
4.9	Versicolor
4.3	Versicolor
4.3	Versicolor
5.3	Versicolor
6.5	Virginica
1.3	Setosa
3.3	Virginica
1.5	Versicolor
1.4	Setosa
3.1	Virginica
4.3	Virginica
4.7	Setosa
5.3	Virginica
1.7	Setosa
3.8	Virginica
2.6	Setosa
4.3	Versicolor
0.2	Setosa
4.2	Setosa
6.7	Virginica
1.2	Setosa
2.7	Versicolor
1.9	Virginica
