sepal.width	petal.length	variety
5.4	6.6	Virginica
3.4	6.2	Versicolor
7.0	2.0	Setosa
6.6	3.6	Setosa
4.2	8.0	Versicolor
3.8	7.0	Versicolor
6.4	6.6	Versicolor
4.0	8.7	Virginica
3.7	5.5	Setosa
5.1	5.4	Setosa
7.4	5.9	Setosa
7.3	7.1	Versicolor
6.7	8.2	Versicolor
5.3	6.0	Versicolor
4.3	9.2	Virginica
5.4	3.1	Setosa
4.2	3.5	Setosa
4.0	11.1	Virginica
4.5	4.4	Versicolor
5.1	5.4	Versicolor
4.0	8.4	Versicolor
4.0	6.4	Versicolor
5.2	6.6	Virginica
4.5	2.4	Setosa
6.3	9.1	Virginica
5.2	7.8	Virginica
4.5	1.8	Setosa
6.9	7.4	Virginica
6.4	4.5	Setosa
4.8	2.9	Setosa
6.2	7.6	Virginica
6.4	4.5	Versicolor
3.9	5.3	Setosa
3.0	6.5	Virginica
6.2	1.3	Setosa
7.1	6.5	Virginica
3.6	6.5	Versicolor
6.9	5.5	Setosa
7.1	7.1	Virginica
5.5	3.1	Setosa
6.4	3.4	Setosa
8.3	3.7	Setosa
8.4	1.5	Setosa
4.2	6.7	Versicolor
4.0	5.5	Versicolor
4.0	2.8	Setosa
3.3	8.6	Virginica
6.1	8.1	Virginica
3.8	9.4	Virginica
3.6	10.1	Virginica
4.2	6.4	Virginica
4.3	1.9	Setosa
5.1	2.5	Setosa
3.2	8.3	Versicolor
5.5	9.0	Virginica
3.7	4.1	Versicolor
8.1	3.5	Setosa
7.6	5.6	Virginica
7.8	6.0	Virginica
6.4	5.3	Versicolor
6.3	5.2	Versicolor
6.3	8.6	Virginica
7.4	4.2	Setosa
7.0	1.9	Setosa
5.6	6.9	Virginica
6.9	3.2	Setosa
7.1	3.4	Setosa
6.6	1.5	Setosa
3.2	6.1	Setosa
4.0	4.9	Setosa
7.8	5.6	Setosa
5.2	10.2	Virginica
7.6	4.5	Setosa
3.3	7.1	Virginica
6.4	5.9	Setosa
5.3	10.7	Virginica
4.0	9.1	Virginica
5.5	3.8	Setosa
6.5	6.6	Versicolor
4.5	7.7	Versicolor
7.0	6.0	Versicolor
4.7	5.4	Virginica
6.6	7.4	Versicolor
4.5	6.0	Virginica
5.5	10.1	Virginica
4.9	2.9	Setosa
4.3	5.3	Versicolor
5.3	6.4	Versicolor
4.7	10.0	Virginica
4.0	7.5	Virginica
4.0	8.0	Versicolor
6.7	5.9	Setosa
5.7	7.9	Versicolor
3.0	6.2	Versicolor
4.5	4.9	Setosa
6.0	1.4	Setosa
4.3	6.3	Versicolor
7.0	7.3	Virginica
6.0	2.6	Setosa
3.5	6.5	Virginica
5.7	4.7	Setosa
3.5	8.5	Versicolor
5.8	5.5	Setosa
5.9	6.6	Virginica
3.0	6.3	Virginica
