sepal.width	variety
7.2	Setosa
5.5	Versicolor
8.1	Setosa
7.0	Setosa
8.1	Virginica
4.0	Setosa
5.7	Setosa
7.0	Virginica
2.2	Virginica
8.5	Setosa
5.0	Virginica
7.0	Versicolor
4.6	Setosa
4.6	Versicolor
6.9	Setosa
2.5	Virginica
8.1	Setosa
6.1	Versicolor
7.1	Setosa
6.3	Setosa
3.8	Setosa
5.2	Virginica
6.9	Setosa
3.8	Versicolor
3.3	Virginica
6.3	Virginica
4.7	Virginica
2.9	Versicolor
3.1	Virginica
6.3	Versicolor
3.7	Versicolor
8.0	Setosa
2.2	Versicolor
5.8	Virginica
3.2	Setosa
6.5	Setosa
5.8	Setosa
4.1	Versicolor
3.8	Versicolor
7.2	Versicolor
7.1	Virginica
7.1	Virginica
5.8	Virginica
6.2	Virginica
4.7	Setosa
4.7	Virginica
6.3	Versicolor
6.7	Setosa
4.7	Setosa
6.9	Setosa
5.4	Versicolor
7.7	Setosa
7.4	Versicolor
5.1	Virginica
5.7	Versicolor
3.0	Virginica
3.0	Setosa
5.4	Setosa
7.5	Versicolor
4.9	Setosa
5.4	Versicolor
4.0	Versicolor
4.5	Virginica
6.9	Versicolor
6.4	Virginica
6.5	Virginica
7.9	Virginica
5.3	Versicolor
5.2	Versicolor
3.2	Virginica
4.8	Setosa
5.6	Setosa
5.3	Versicolor
5.8	Versicolor
7.0	Versicolor
4.5	Versicolor
3.5	Versicolor
3.4	Setosa
7.0	Versicolor
4.2	Versicolor
5.3	Virginica
3.3	Setosa
7.2	Setosa
6.9	Setosa
5.5	Virginica
5.4	Versicolor
3.6	Versicolor
5.3	Virginica
5.7	Virginica
4.0	Virginica
3.5	Setosa
6.0	Virginica
6.0	Versicolor
4.1	Setosa
6.0	Setosa
6.9	Setosa
5.5	Setosa
7.0	Setosa
6.5	Virginica
6.4	Versicolor
6.6	Setosa
4.0	Versicolor
7.6	Versicolor
5.9	Virginica
3.8	Virginica
