petal.length	variety
6.2	Versicolor
5.6	Versicolor
8.0	Versicolor
4.3	Versicolor
4.7	Versicolor
6.6	Virginica
3.8	Setosa
6.6	Versicolor
8.0	Virginica
6.8	Virginica
5.8	Virginica
3.5	Setosa
6.0	Setosa
5.5	Setosa
2.7	Setosa
5.3	Setosa
4.2	Setosa
9.4	Virginica
1.7	Setosa
5.6	Virginica
3.4	Setosa
6.4	Versicolor
7.5	Virginica
11.2	Virginica
5.0	Versicolor
7.6	Virginica
4.0	Setosa
5.3	Versicolor
10.1	Virginica
5.0	Versicolor
8.4	Versicolor
4.5	Versicolor
6.4	Versicolor
8.2	Versicolor
4.2	Setosa
7.2	Virginica
3.8	Versicolor
5.1	Setosa
6.6	Virginica
4.5	Setosa
6.2	Virginica
7.4	Virginica
6.6	Virginica
7.0	Versicolor
9.4	Virginica
6.3	Versicolor
6.9	Versicolor
2.8	Setosa
3.5	Setosa
9.2	Virginica
4.5	Versicolor
5.2	Virginica
3.1	Setosa
7.8	Versicolor
6.6	Virginica
2.0	Setosa
10.3	Virginica
9.6	Virginica
7.3	Virginica
5.9	Setosa
8.9	Virginica
2.7	Setosa
8.1	Versicolor
5.5	Versicolor
1.9	Setosa
7.2	Versicolor
6.0	Versicolor
2.9	Setosa
7.5	Versicolor
9.1	Virginica
2.3	Setosa
4.5	Versicolor
3.6	Setosa
7.7	Versicolor
8.2	Versicolor
2.8	Setosa
8.2	Versicolor
5.3	Virginica
7.0	Versicolor
8.1	Virginica
3.3	Setosa
6.2	Setosa
6.9	Versicolor
9.5	Virginica
3.0	Setosa
6.2	Virginica
7.4	Versicolor
5.1	Virginica
5.0	Versicolor
2.0	Setosa
2.3	Setosa
4.5	Setosa
7.6	Virginica
2.6	Setosa
9.6	Virginica
4.0	Setosa
7.4	Versicolor
7.1	Virginica
6.1	Setosa
1.9	Setosa
10.3	Virginica
4.5	Virginica
10.9	Virginica
4.9	Versicolor
4.4	Setosa
