sepal.width	variety
3.8	Setosa
7.9	Setosa
7.0	Setosa
4.4	Versicolor
5.8	Versicolor
5.5	Versicolor
7.6	Versicolor
7.0	Virginica
4.3	Setosa
3.7	Versicolor
7.0	Versicolor
5.0	Virginica
2.9	Versicolor
5.8	Virginica
2.8	Virginica
6.1	Versicolor
7.3	Versicolor
7.0	Versicolor
6.2	Versicolor
6.7	Virginica
5.6	Setosa
5.2	Versicolor
4.0	Setosa
7.0	Versicolor
5.7	Setosa
6.3	Setosa
7.6	Setosa
3.0	Versicolor
3.4	Versicolor
6.9	Versicolor
5.9	Setosa
4.2	Virginica
6.7	Virginica
3.8	Setosa
3.0	Versicolor
5.8	Versicolor
6.7	Versicolor
5.3	Versicolor
4.3	Versicolor
8.1	Setosa
3.5	Virginica
7.3	Versicolor
4.5	Versicolor
4.2	Virginica
3.4	Virginica
6.7	Versicolor
6.8	Setosa
2.6	Versicolor
2.8	Setosa
7.7	Setosa
7.3	Virginica
3.3	Versicolor
6.1	Virginica
5.1	Virginica
4.5	Virginica
6.9	Versicolor
6.7	Versicolor
4.3	Virginica
5.7	Versicolor
6.7	Versicolor
5.9	Setosa
7.7	Virginica
5.2	Setosa
5.8	Versicolor
6.0	Setosa
5.4	Setosa
4.7	Virginica
4.8	Versicolor
7.9	Setosa
4.0	Virginica
2.9	Versicolor
3.5	Virginica
2.4	Versicolor
8.7	Setosa
4.1	Setosa
6.6	Setosa
6.0	Versicolor
4.4	Setosa
4.9	Setosa
4.2	Versicolor
5.5	Virginica
6.0	Virginica
5.3	Virginica
7.3	Virginica
6.6	Virginica
3.5	Setosa
6.0	Setosa
4.0	Setosa
4.9	Setosa
5.4	Versicolor
7.0	Virginica
5.0	Setosa
7.8	Setosa
4.5	Virginica
7.0	Setosa
5.1	Versicolor
6.0	Virginica
7.0	Setosa
5.0	Setosa
6.5	Virginica
4.9	Versicolor
7.9	Setosa
5.9	Versicolor
4.7	Setosa
3.6	Virginica
