sepal.length	sepal.width	variety
9.6	4.5	Versicolor
4.9	7.6	Setosa
8.4	3.9	Setosa
6.8	3.5	Setosa
5.8	3.2	Versicolor
8.1	6.7	Setosa
9.3	7.5	Setosa
4.8	3.6	Setosa
8.2	5.4	Setosa
10.4	7.6	Virginica
5.1	4.8	Setosa
8.9	2.7	Virginica
7.9	4.4	Setosa
10.5	6.5	Virginica
9.0	7.5	Virginica
8.2	4.9	Versicolor
5.2	6.5	Setosa
6.7	6.7	Versicolor
7.6	4.7	Setosa
7.7	4.7	Versicolor
9.7	4.3	Virginica
6.6	6.5	Virginica
6.7	4.2	Setosa
7.0	6.5	Setosa
6.4	7.3	Virginica
5.1	6.3	Setosa
9.6	6.0	Virginica
8.4	6.9	Setosa
6.5	4.7	Virginica
8.9	4.2	Setosa
10.6	7.4	Versicolor
9.7	8.6	Setosa
11.2	7.6	Versicolor
7.9	6.9	Versicolor
6.0	5.3	Versicolor
5.0	4.3	Setosa
9.4	5.5	Virginica
9.9	7.0	Virginica
6.5	7.2	Versicolor
9.3	4.4	Virginica
10.8	3.2	Virginica
8.0	3.0	Virginica
9.2	3.2	Setosa
8.9	4.0	Setosa
8.4	5.9	Setosa
6.2	3.9	Versicolor
5.8	7.4	Setosa
8.1	5.9	Setosa
6.7	4.0	Virginica
10.3	3.9	Virginica
9.9	4.6	Virginica
9.3	2.8	Versicolor
8.4	4.1	Setosa
10.2	3.4	Virginica
7.5	6.3	Versicolor
8.0	5.6	Setosa
9.8	7.2	Versicolor
7.3	4.3	Virginica
10.3	6.0	Versicolor
5.0	7.3	Setosa
10.0	3.5	Setosa
4.9	2.9	Setosa
9.2	6.6	Virginica
9.7	2.5	Virginica
10.0	7.4	Versicolor
7.6	5.0	Versicolor
9.3	5.3	Versicolor
6.1	5.4	Versicolor
11.4	4.7	Virginica
8.1	7.4	Setosa
6.8	2.6	Versicolor
9.8	6.0	Virginica
7.8	7.2	Virginica
9.5	6.2	Virginica
8.4	5.7	Setosa
7.8	4.8	Virginica
9.6	4.5	Versicolor
5.8	7.0	Setosa
6.8	5.0	Setosa
6.9	7.2	Virginica
7.3	5.7	Virginica
8.0	7.7	Setosa
7.5	4.4	Versicolor
7.0	7.7	Versicolor
10.4	5.1	Versicolor
8.1	5.5	Versicolor
8.6	6.6	Virginica
8.2	7.5	Virginica
10.5	3.7	Versicolor
12.1	3.0	Virginica
8.2	4.0	Versicolor
7.5	7.0	Versicolor
5.7	8.9	Setosa
9.3	8.2	Setosa
6.2	5.8	Versicolor
9.5	5.4	Setosa
8.9	7.0	Setosa
8.6	3.3	Versicolor
7.6	4.3	Virginica
6.5	4.4	Versicolor
7.9	3.8	Virginica
6.5	6.1	Versicolor
6.6	5.8	Versicolor
9.6	4.5	Setosa
8.7	4.0	Versicolor
