sepal.length	sepal.width	petal.length	variety
6.7	7.1	4.4	Versicolor
8.7	6.8	4.1	Versicolor
6.6	6.0	3.9	Setosa
9.2	7.2	4.3	Setosa
8.5	6.0	10.3	Virginica
8.0	3.2	8.7	Versicolor
6.0	6.5	2.1	Setosa
9.2	5.1	1.5	Setosa
10.9	6.7	9.3	Virginica
9.8	6.8	8.3	Versicolor
9.4	6.4	4.3	Versicolor
7.7	6.1	11.4	Virginica
6.1	5.5	5.1	Versicolor
6.9	6.4	5.3	Versicolor
8.9	4.5	5.7	Versicolor
10.0	6.2	5.4	Setosa
11.7	4.3	8.2	Virginica
9.7	7.5	7.2	Versicolor
9.9	5.5	8.0	Versicolor
8.1	5.8	1.9	Setosa
9.6	4.0	8.1	Virginica
10.4	3.1	10.0	Virginica
6.7	6.8	6.8	Virginica
6.1	7.5	7.5	Versicolor
10.1	4.8	6.5	Versicolor
6.7	4.1	10.1	Virginica
8.2	3.9	7.8	Versicolor
9.5	5.0	4.8	Setosa
5.9	4.5	5.4	Setosa
7.9	7.9	1.3	Setosa
8.8	4.2	2.5	Setosa
7.4	4.6	3.9	Setosa
4.6	4.2	4.4	Setosa
5.1	4.3	5.2	Setosa
4.9	6.5	8.0	Virginica
6.6	8.3	3.0	Setosa
8.4	3.3	8.1	Virginica
6.1	3.5	5.4	Virginica
5.1	6.7	4.5	Setosa
7.3	4.0	3.1	Setosa
7.4	3.1	5.4	Versicolor
10.4	6.2	9.0	Versicolor
5.9	5.6	3.5	Setosa
6.0	4.6	6.9	Versicolor
6.8	4.7	4.9	Versicolor
6.9	5.1	9.4	Virginica
9.3	4.7	6.9	Virginica
6.1	7.8	2.6	Setosa
7.3	7.8	9.0	Virginica
8.2	5.0	9.3	Virginica
5.6	3.0	7.4	Versicolor
7.1	4.1	4.5	Setosa
9.7	8.0	5.5	Setosa
8.8	6.5	4.4	Setosa
7.4	5.2	8.2	Virginica
8.7	4.5	6.2	Virginica
6.0	7.7	2.2	Setosa
10.5	5.9	6.0	Versicolor
9.0	5.7	5.1	Virginica
10.6	3.5	8.9	Versicolor
6.8	6.3	5.1	Virginica
10.2	7.3	5.7	Setosa
6.7	5.6	4.7	Versicolor
7.0	3.7	6.6	Versicolor
7.8	5.5	7.0	Virginica
5.2	5.4	5.9	Setosa
7.9	5.1	5.0	Setosa
6.8	6.8	6.1	Virginica
9.0	4.5	5.2	Virginica
5.6	4.2	6.7	Versicolor
8.4	6.3	9.1	Virginica
9.4	3.4	5.0	Setosa
5.6	7.4	4.1	Versicolor
7.0	2.2	8.0	Versicolor
8.8	4.1	1.6	Setosa
10.8	3.8	7.2	Versicolor
8.8	5.4	9.8	Virginica
9.7	6.5	6.0	Versicolor
8.5	5.0	1.3	Setosa
9.2	3.8	9.2	Virginica
6.5	6.0	5.5	Versicolor
6.1	2.6	5.6	Virginica
9.7	5.3	8.7	Virginica
10.0	5.9	5.0	Versicolor
5.8	8.0	3.7	Setosa
10.9	6.2	9.8	Virginica
8.5	3.8	1.4	Setosa
7.9	5.4	2.9	Setosa
7.8	5.9	8.6	Virginica
7.8	5.0	5.9	Setosa
7.2	5.0	5.0	Virginica
10.3	4.5	8.4	Versicolor
7.3	5.9	2.4	Setosa
10.3	6.8	8.4	Versicolor
11.7	7.8	9.7	Virginica
5.5	2.8	2.3	Setosa
6.2	3.8	6.5	Versicolor
5.5	2.3	8.0	Versicolor
7.5	3.4	5.0	Setosa
8.0	7.5	4.1	Setosa
8.8	3.9	6.1	Virginica
5.0	7.4	2.1	Setosa
4.7	5.2	4.1	Setosa
4.6	4.1	3.0	Setosa
6.8	5.7	5.9	Virginica
