sepal.length	variety
6.5	Setosa
10.3	Versicolor
6.5	Setosa
6.3	Virginica
9.5	Setosa
5.8	Setosa
8.3	Versicolor
10.2	Virginica
8.2	Versicolor
10.7	Virginica
6.9	Setosa
10.2	Virginica
7.0	Versicolor
10.5	Versicolor
5.6	Setosa
9.5	Versicolor
8.3	Versicolor
5.4	Versicolor
9.2	Versicolor
8.8	Virginica
9.0	Setosa
8.7	Setosa
5.4	Setosa
8.6	Setosa
7.7	Versicolor
8.6	Versicolor
5.4	Versicolor
8.1	Versicolor
10.9	Virginica
6.1	Setosa
6.1	Setosa
9.8	Versicolor
10.2	Versicolor
7.0	Versicolor
8.0	Versicolor
5.1	Setosa
11.2	Virginica
6.4	Versicolor
5.7	Setosa
9.0	Versicolor
9.7	Virginica
6.6	Virginica
8.2	Setosa
7.6	Setosa
6.4	Virginica
8.1	Setosa
9.6	Virginica
9.9	Virginica
10.0	Versicolor
6.9	Setosa
9.2	Versicolor
7.0	Setosa
10.9	Versicolor
10.4	Virginica
7.5	Virginica
7.3	Virginica
6.1	Setosa
6.3	Virginica
8.1	Setosa
7.5	Virginica
9.7	Setosa
4.8	Setosa
9.7	Virginica
9.6	Virginica
5.1	Setosa
9.4	Versicolor
6.8	Setosa
8.7	Versicolor
7.4	Virginica
8.1	Versicolor
6.2	Setosa
5.7	Versicolor
10.1	Versicolor
5.7	Setosa
7.4	Setosa
10.4	Virginica
8.2	Virginica
6.1	Virginica
8.0	Virginica
10.0	Versicolor
8.9	Setosa
9.6	Versicolor
7.9	Setosa
10.0	Virginica
9.6	Versicolor
8.9	Setosa
8.3	Virginica
10.4	Virginica
9.3	Virginica
11.3	Versicolor
7.1	Versicolor
9.7	Versicolor
5.5	Versicolor
8.8	Versicolor
8.0	Versicolor
11.9	Virginica
8.5	Setosa
6.2	Virginica
9.8	Virginica
8.1	Setosa
8.1	Setosa
10.6	Versicolor
8.2	Virginica
9.2	Versicolor
7.4	Setosa
