sepal.length	sepal.width	petal.length	variety
7.5	3.2	7.5	Versicolor
7.9	5.1	8.6	Virginica
9.7	6.3	8.0	Versicolor
5.5	4.9	6.0	Setosa
10.1	3.8	7.0	Versicolor
9.6	4.2	4.2	Versicolor
5.0	7.9	4.1	Setosa
7.8	3.3	10.5	Virginica
5.8	5.9	5.4	Setosa
6.5	4.6	7.9	Versicolor
7.1	4.6	5.5	Setosa
6.3	7.8	7.2	Versicolor
4.9	3.5	5.3	Setosa
8.2	3.8	9.7	Virginica
7.8	6.2	7.1	Virginica
4.3	7.0	3.1	Setosa
8.5	6.7	2.9	Setosa
9.1	4.4	9.2	Versicolor
6.8	4.1	5.0	Versicolor
8.6	3.8	1.5	Setosa
5.5	4.5	1.6	Setosa
7.7	7.8	10.2	Virginica
5.9	5.4	5.8	Setosa
7.4	4.7	9.3	Versicolor
9.0	4.2	9.6	Versicolor
6.0	5.8	5.9	Setosa
9.3	6.0	9.4	Versicolor
8.7	5.0	6.0	Setosa
8.8	3.5	9.0	Virginica
6.5	3.7	3.2	Setosa
7.8	3.2	5.1	Virginica
5.1	3.9	5.9	Setosa
6.4	7.4	3.2	Setosa
9.4	4.2	8.3	Virginica
8.2	7.5	6.8	Virginica
7.7	5.8	7.7	Virginica
5.8	3.3	8.1	Virginica
7.5	6.5	2.8	Setosa
5.9	6.4	2.9	Setosa
10.2	5.1	6.6	Virginica
9.4	4.2	5.5	Setosa
9.1	3.9	7.1	Versicolor
5.9	2.9	5.3	Versicolor
11.6	4.5	9.4	Virginica
8.0	6.5	8.7	Virginica
9.1	4.5	7.0	Versicolor
7.8	4.3	5.8	Versicolor
4.9	5.1	2.0	Setosa
10.0	4.4	4.7	Versicolor
9.6	4.5	11.1	Virginica
9.8	7.4	7.8	Virginica
5.1	4.5	1.4	Setosa
8.3	6.7	5.5	Setosa
6.3	5.4	4.1	Setosa
8.2	3.4	4.2	Versicolor
5.1	7.4	6.0	Setosa
8.2	3.1	4.5	Versicolor
11.2	6.3	8.7	Virginica
6.0	4.7	5.5	Virginica
6.4	5.6	8.0	Virginica
8.7	5.0	8.3	Virginica
7.5	7.4	6.0	Versicolor
10.1	3.3	8.4	Virginica
9.1	7.7	4.5	Setosa
5.2	4.1	5.0	Setosa
7.4	2.5	9.0	Virginica
7.6	5.1	6.1	Virginica
9.2	6.5	7.5	Versicolor
8.8	3.8	9.6	Virginica
10.8	5.4	6.6	Virginica
6.6	4.5	4.4	Versicolor
6.7	5.4	7.8	Versicolor
8.9	3.2	8.8	Virginica
7.8	7.0	2.2	Setosa
9.5	7.0	1.6	Setosa
7.1	6.0	5.9	Setosa
10.9	3.7	5.0	Versicolor
5.9	7.4	5.7	Setosa
9.2	5.7	3.3	Setosa
6.6	6.8	4.4	Setosa
6.7	4.9	5.5	Setosa
5.2	7.4	5.9	Setosa
9.3	6.3	8.4	Versicolor
10.1	6.0	4.6	Versicolor
10.8	4.7	8.4	Virginica
8.1	8.1	5.0	Setosa
8.2	5.4	8.4	Virginica
6.3	6.7	4.1	Versicolor
9.5	3.0	7.0	Virginica
7.0	3.0	4.0	Versicolor
7.4	4.9	2.0	Setosa
7.8	2.5	6.5	Virginica
6.9	4.1	2.9	Setosa
11.1	3.5	7.9	Versicolor
11.0	4.0	5.8	Virginica
6.4	3.0	8.2	Versicolor
6.1	3.3	5.7	Versicolor
8.4	2.8	6.6	Virginica
6.0	2.8	7.5	Versicolor
8.9	5.3	8.4	Virginica
8.0	5.1	3.4	Setosa
10.9	4.8	10.6	Virginica
6.9	6.3	9.1	Virginica
10.2	7.8	5.2	Setosa
8.7	5.2	6.5	Versicolor
