sepal.width	variety
2.7	Virginica
4.5	Virginica
4.2	Setosa
5.0	Versicolor
3.4	Setosa
7.2	Virginica
6.0	Virginica
7.9	Setosa
6.5	Setosa
3.0	Virginica
8.4	Setosa
4.7	Virginica
4.3	Versicolor
3.5	Virginica
2.5	Virginica
6.5	Versicolor
7.6	Versicolor
6.7	Versicolor
4.6	Versicolor
4.5	Versicolor
4.8	Setosa
7.4	Setosa
6.5	Virginica
3.6	Virginica
5.6	Setosa
7.5	Virginica
3.0	Virginica
3.3	Versicolor
6.3	Virginica
5.9	Setosa
7.5	Versicolor
5.1	Versicolor
6.1	Setosa
6.3	Virginica
4.3	Versicolor
6.5	Setosa
4.5	Virginica
2.7	Versicolor
2.3	Setosa
7.8	Virginica
7.5	Setosa
8.3	Setosa
4.5	Setosa
4.4	Setosa
5.5	Setosa
5.3	Versicolor
5.1	Virginica
3.6	Virginica
6.9	Versicolor
3.8	Virginica
7.0	Setosa
6.2	Virginica
7.5	Setosa
2.7	Versicolor
4.7	Versicolor
3.6	Versicolor
6.4	Setosa
4.0	Virginica
5.7	Versicolor
3.0	Virginica
6.9	Versicolor
7.8	Virginica
7.2	Setosa
7.4	Virginica
7.0	Setosa
3.3	Versicolor
2.8	Virginica
5.9	Versicolor
7.7	Versicolor
4.5	Setosa
3.9	Versicolor
7.4	Versicolor
3.0	Setosa
7.0	Versicolor
5.0	Versicolor
4.6	Virginica
6.0	Versicolor
3.2	Versicolor
4.6	Virginica
5.8	Virginica
7.6	Versicolor
3.4	Virginica
7.6	Setosa
4.3	Versicolor
4.8	Versicolor
3.2	Virginica
7.9	Virginica
6.8	Virginica
6.3	Setosa
6.6	Setosa
7.0	Setosa
7.5	Virginica
7.0	Versicolor
6.0	Versicolor
6.9	Virginica
5.2	Virginica
3.2	Setosa
6.9	Versicolor
5.3	Virginica
8.1	Setosa
7.3	Setosa
4.7	Virginica
7.0	Virginica
4.9	Setosa
5.0	Versicolor
