sepal.length	sepal.width	petal.length	petal.width	variety
6.4	6.5	1.9	4.7	Setosa
8.4	3.4	7.8	1.3	Versicolor
8.2	3.2	8.0	1.5	Versicolor
6.8	7.5	3.9	2.8	Setosa
6.2	6.2	2.6	1.7	Setosa
6.1	6.5	6.0	4.5	Versicolor
9.2	5.3	5.6	4.8	Versicolor
5.6	7.8	5.1	4.7	Setosa
7.2	6.5	5.5	2.7	Versicolor
6.0	5.7	1.2	3.7	Setosa
7.5	5.2	8.7	2.9	Versicolor
7.3	4.8	5.1	3.0	Virginica
8.6	7.9	1.9	3.8	Setosa
6.4	6.9	1.7	4.4	Setosa
11.2	5.1	10.4	4.3	Virginica
8.5	6.5	10.0	3.3	Virginica
9.2	6.0	6.3	2.3	Virginica
5.7	5.6	5.0	4.6	Setosa
7.7	6.5	7.0	6.0	Virginica
10.0	5.5	7.5	1.3	Versicolor
7.3	5.3	6.3	5.9	Versicolor
5.4	7.1	5.9	1.6	Setosa
8.7	4.2	7.9	3.4	Versicolor
7.1	7.9	6.0	4.7	Setosa
8.3	4.2	4.9	1.8	Virginica
10.7	4.6	8.9	4.9	Versicolor
7.2	2.8	8.8	6.3	Virginica
4.5	5.3	5.8	2.8	Setosa
6.6	5.5	1.4	3.3	Setosa
8.3	4.5	7.0	4.9	Virginica
8.9	7.7	9.2	3.8	Virginica
7.7	3.0	9.2	6.8	Virginica
6.5	5.3	5.3	1.0	Versicolor
8.9	4.4	6.8	5.0	Versicolor
6.9	5.1	5.6	4.3	Virginica
8.8	5.9	6.3	3.3	Virginica
7.5	5.8	5.5	5.3	Versicolor
6.5	5.5	2.3	3.8	Setosa
6.3	6.8	8.7	2.6	Versicolor
8.1	6.0	5.9	1.7	Setosa
10.4	3.7	8.8	5.9	Virginica
6.3	3.9	6.6	3.3	Virginica
10.9	4.6	8.5	1.8	Virginica
10.0	3.7	7.6	3.1	Versicolor
5.7	6.3	8.5	2.3	Versicolor
7.7	4.3	7.7	7.0	Virginica
10.7	3.9	8.4	5.3	Virginica
7.5	6.4	7.7	2.5	Versicolor
5.6	5.1	1.0	3.7	Setosa
8.1	7.5	5.4	6.3	Virginica
9.5	4.0	5.0	2.5	Versicolor
9.2	5.3	11.2	5.5	Virginica
7.6	7.3	6.0	2.8	Versicolor
10.3	3.3	8.1	4.9	Virginica
9.0	6.9	5.0	4.0	Versicolor
6.9	3.9	1.3	4.4	Setosa
5.7	3.9	5.4	2.2	Setosa
9.4	4.1	9.4	4.6	Virginica
5.4	3.4	2.7	3.2	Setosa
9.1	5.5	4.9	2.9	Versicolor
9.3	4.7	9.1	5.4	Virginica
10.9	5.3	9.9	6.5	Virginica
9.0	7.1	1.9	3.7	Setosa
8.6	4.2	3.9	2.2	Setosa
8.5	4.4	5.8	4.1	Versicolor
6.1	7.3	6.2	2.0	Setosa
8.4	4.5	9.1	3.3	Virginica
9.9	4.5	8.2	3.0	Versicolor
6.4	6.3	6.1	4.2	Virginica
9.5	4.9	6.0	0.7	Setosa
7.4	6.4	3.4	3.7	Setosa
6.8	5.2	7.4	6.3	Virginica
8.9	2.8	6.1	3.6	Virginica
7.4	3.9	1.5	3.4	Setosa
9.2	4.6	4.7	3.5	Versicolor
9.4	6.8	9.1	3.4	Virginica
8.9	3.7	7.3	4.8	Versicolor
5.3	6.2	2.5	4.7	Setosa
7.3	3.1	4.5	5.7	Versicolor
9.5	5.0	6.7	4.5	Virginica
4.8	4.9	6.1	2.7	Setosa
9.1	5.0	5.1	2.9	Versicolor
8.2	5.9	7.3	3.3	Versicolor
8.8	3.2	7.1	2.5	Versicolor
11.3	7.5	7.5	6.6	Virginica
6.0	4.7	5.0	3.0	Virginica
6.9	7.5	2.3	2.7	Setosa
10.7	3.6	5.6	2.9	Virginica
8.3	3.0	6.9	2.0	Versicolor
5.1	8.2	5.0	1.4	Setosa
5.0	4.9	3.6	4.9	Setosa
6.8	6.0	3.2	0.7	Setosa
5.8	7.5	2.1	4.1	Setosa
7.2	3.0	8.7	1.2	Versicolor
12.1	5.5	9.6	6.1	Virginica
7.3	5.3	8.9	4.3	Versicolor
7.8	3.0	4.4	4.6	Setosa
7.2	7.7	1.3	3.7	Setosa
6.0	5.0	6.1	4.1	Setosa
12.2	6.8	8.2	4.7	Virginica
9.3	3.2	9.6	2.9	Virginica
6.9	5.2	4.5	4.5	Versicolor
9.0	4.2	2.9	0.7	Setosa
9.2	6.6	5.5	2.5	Versicolor
10.7	5.3	5.7	6.1	Virginica
