sepal.width	petal.length	variety
6.4	3.6	Versicolor
6.2	8.3	Virginica
6.6	4.1	Setosa
3.5	7.8	Virginica
4.2	6.0	Setosa
3.9	7.3	Versicolor
3.4	9.6	Virginica
3.7	4.3	Setosa
6.3	7.7	Versicolor
6.3	5.7	Versicolor
7.7	1.8	Setosa
7.0	4.9	Setosa
5.7	5.2	Versicolor
6.3	9.7	Virginica
8.2	2.5	Setosa
7.7	3.7	Setosa
6.0	5.4	Versicolor
4.8	6.0	Versicolor
6.0	3.8	Setosa
6.7	5.6	Virginica
6.9	8.2	Versicolor
6.5	2.8	Setosa
4.7	4.7	Versicolor
2.7	4.4	Versicolor
6.0	6.0	Versicolor
5.8	7.3	Versicolor
5.3	8.6	Virginica
4.3	2.0	Setosa
7.9	3.4	Setosa
5.0	1.9	Setosa
6.4	3.5	Setosa
7.8	3.6	Setosa
5.3	10.6	Virginica
5.0	8.2	Versicolor
7.1	6.1	Virginica
8.2	2.9	Setosa
7.9	5.0	Setosa
3.7	1.5	Setosa
5.7	6.5	Virginica
3.2	7.7	Virginica
6.0	6.6	Versicolor
7.7	4.1	Setosa
5.3	7.9	Virginica
3.0	9.5	Virginica
7.8	1.4	Setosa
4.0	2.1	Setosa
6.9	4.9	Setosa
5.0	8.6	Virginica
5.0	8.3	Virginica
7.4	7.8	Versicolor
2.5	6.5	Versicolor
2.9	8.6	Virginica
6.4	8.8	Virginica
5.0	1.6	Setosa
6.0	4.7	Versicolor
2.7	5.6	Virginica
7.9	4.1	Setosa
5.1	5.5	Setosa
7.3	8.1	Virginica
3.1	4.5	Setosa
6.0	7.3	Virginica
5.3	3.9	Setosa
4.0	6.0	Virginica
5.5	8.1	Virginica
6.4	6.5	Versicolor
5.4	3.9	Setosa
2.8	4.4	Versicolor
6.6	5.0	Setosa
7.0	10.0	Virginica
4.0	2.9	Setosa
6.6	10.4	Virginica
6.6	7.2	Versicolor
6.1	3.4	Setosa
2.6	4.9	Versicolor
8.4	2.7	Setosa
5.0	4.3	Setosa
3.7	4.4	Setosa
2.8	5.1	Versicolor
5.6	5.5	Versicolor
4.9	5.3	Versicolor
4.7	8.9	Virginica
4.1	5.4	Versicolor
3.3	10.2	Virginica
5.4	6.3	Versicolor
5.1	2.9	Setosa
7.0	8.1	Versicolor
4.8	4.5	Versicolor
4.7	6.8	Virginica
5.2	6.0	Virginica
5.4	7.9	Virginica
6.0	5.9	Virginica
5.2	6.1	Virginica
4.7	4.6	Versicolor
6.6	6.6	Virginica
6.9	4.2	Setosa
3.4	6.7	Versicolor
3.1	8.0	Versicolor
5.3	4.8	Virginica
8.1	1.0	Setosa
5.1	5.0	Setosa
6.6	5.9	Versicolor
3.1	9.4	Virginica
6.7	5.0	Versicolor
4.8	8.7	Virginica
2.7	3.9	Versicolor
