sepal.length	sepal.width	petal.length	variety
8.4	7.5	9.6	Virginica
10.6	4.6	8.1	Virginica
10.4	3.5	5.7	Versicolor
9.9	6.7	5.3	Virginica
6.1	3.9	6.2	Versicolor
5.9	6.2	3.5	Setosa
8.8	3.5	8.5	Virginica
8.6	4.5	6.0	Versicolor
6.8	4.0	1.2	Setosa
8.5	7.3	4.9	Setosa
6.6	3.5	7.4	Versicolor
7.9	7.1	6.6	Virginica
10.0	6.2	5.2	Versicolor
8.1	4.3	3.9	Setosa
10.7	4.6	6.7	Versicolor
9.4	3.6	4.9	Setosa
6.5	5.0	5.6	Setosa
7.9	5.4	6.0	Setosa
9.7	4.4	5.9	Virginica
9.4	7.4	5.2	Setosa
8.5	5.7	1.7	Setosa
8.4	3.0	6.5	Versicolor
10.3	6.9	7.1	Virginica
9.7	3.8	5.1	Versicolor
7.8	3.6	7.5	Versicolor
6.5	2.8	5.3	Versicolor
6.4	2.7	8.8	Virginica
9.4	6.1	6.9	Virginica
8.5	6.8	8.6	Versicolor
9.9	4.9	2.7	Setosa
9.2	5.9	6.2	Versicolor
8.6	3.3	6.0	Versicolor
9.7	3.2	7.9	Versicolor
9.0	3.4	5.3	Versicolor
10.4	3.2	6.2	Virginica
10.3	6.3	8.4	Versicolor
9.6	3.3	7.9	Virginica
6.8	2.5	5.0	Virginica
7.2	5.9	1.5	Setosa
9.2	8.1	6.1	Virginica
7.0	3.7	7.0	Versicolor
6.7	3.6	5.4	Versicolor
5.7	7.1	7.0	Versicolor
9.5	7.4	7.0	Versicolor
10.2	5.5	10.6	Virginica
7.8	5.3	8.3	Versicolor
8.0	5.0	7.8	Virginica
8.8	6.2	7.9	Virginica
6.6	7.3	5.2	Setosa
10.3	3.8	7.1	Virginica
6.8	7.8	8.5	Virginica
9.1	5.0	3.4	Setosa
10.4	7.6	8.4	Versicolor
7.0	6.5	5.0	Versicolor
9.2	3.8	8.3	Virginica
6.4	5.4	4.8	Versicolor
8.7	6.3	8.7	Virginica
6.7	5.4	4.9	Setosa
6.6	5.8	4.7	Versicolor
5.7	8.0	4.5	Setosa
7.4	4.7	8.3	Versicolor
5.0	7.1	2.4	Setosa
9.2	6.3	11.2	Virginica
9.7	4.8	10.2	Virginica
9.2	3.9	5.8	Versicolor
7.0	5.5	7.5	Versicolor
8.2	3.5	7.3	Virginica
8.5	7.5	4.6	Setosa
6.0	6.1	5.9	Versicolor
9.5	3.5	6.7	Virginica
4.6	4.2	4.9	Setosa
8.2	7.8	11.2	Virginica
7.5	7.2	5.6	Versicolor
6.6	5.0	7.0	Versicolor
6.7	5.5	7.0	Virginica
9.8	3.7	9.9	Virginica
9.2	5.2	4.3	Setosa
4.4	3.4	2.9	Setosa
10.9	3.3	6.1	Virginica
6.0	4.9	5.0	Setosa
7.6	4.9	6.1	Versicolor
9.2	6.0	9.8	Virginica
5.9	6.5	5.9	Setosa
6.4	6.9	7.3	Versicolor
9.5	8.2	3.4	Setosa
10.5	6.7	5.6	Virginica
5.8	7.2	4.6	Versicolor
7.7	6.0	7.0	Versicolor
6.2	4.8	5.7	Setosa
9.1	8.3	2.1	Setosa
8.6	7.3	4.0	Setosa
6.8	2.5	7.9	Versicolor
7.3	7.0	5.9	Setosa
8.5	5.5	5.5	Virginica
6.2	6.5	7.7	Versicolor
5.3	3.0	2.4	Setosa
10.9	4.3	6.6	Virginica
8.3	4.4	3.9	Setosa
9.4	3.5	7.5	Virginica
9.3	3.2	9.6	Virginica
9.1	7.4	5.6	Versicolor
7.6	3.4	1.4	Setosa
8.6	4.2	5.2	Versicolor
10.3	3.2	7.1	Virginica
9.9	5.8	5.6	Virginica
