sepal.length	variety
7.2	Virginica
9.7	Virginica
7.2	Setosa
8.8	Setosa
7.1	Versicolor
8.7	Virginica
5.2	Versicolor
8.6	Setosa
7.7	Setosa
5.0	Setosa
4.9	Setosa
6.5	Versicolor
6.3	Setosa
11.2	Virginica
9.0	Virginica
9.7	Setosa
6.9	Setosa
12.2	Virginica
7.3	Versicolor
9.7	Virginica
8.9	Virginica
9.6	Setosa
6.5	Versicolor
10.9	Virginica
6.5	Versicolor
10.0	Versicolor
7.3	Virginica
9.0	Versicolor
6.0	Setosa
6.1	Setosa
5.4	Setosa
6.8	Virginica
6.0	Versicolor
7.2	Versicolor
5.2	Setosa
8.8	Setosa
9.2	Virginica
6.5	Setosa
8.0	Versicolor
10.2	Versicolor
9.1	Virginica
9.3	Virginica
8.5	Setosa
7.6	Versicolor
5.8	Virginica
7.2	Setosa
6.7	Versicolor
9.3	Versicolor
6.1	Versicolor
9.7	Versicolor
11.0	Versicolor
9.0	Virginica
8.4	Setosa
8.9	Versicolor
7.0	Setosa
6.4	Setosa
9.9	Virginica
9.9	Versicolor
6.1	Setosa
7.0	Versicolor
7.6	Setosa
7.9	Setosa
7.4	Setosa
8.7	Virginica
10.3	Versicolor
7.8	Virginica
6.9	Versicolor
10.4	Virginica
6.9	Virginica
9.5	Virginica
6.8	Versicolor
9.5	Versicolor
11.6	Virginica
9.8	Virginica
6.1	Setosa
8.3	Setosa
9.7	Versicolor
9.1	Versicolor
11.2	Virginica
4.6	Setosa
9.3	Virginica
10.7	Virginica
6.3	Virginica
7.0	Setosa
6.9	Virginica
8.4	Setosa
7.5	Versicolor
5.6	Versicolor
6.0	Setosa
6.9	Setosa
12.2	Virginica
8.4	Virginica
4.8	Setosa
8.5	Virginica
9.6	Versicolor
8.1	Virginica
6.9	Versicolor
6.7	Versicolor
7.6	Setosa
8.8	Virginica
5.6	Setosa
6.9	Virginica
7.0	Setosa
10.3	Versicolor
10.3	Virginica
