sepal.width	petal.length	variety
7.6	2.6	Setosa
4.4	3.0	Setosa
4.8	10.7	Virginica
8.2	3.0	Setosa
7.5	1.6	Setosa
3.0	7.4	Versicolor
3.4	5.5	Setosa
5.1	8.5	Virginica
5.5	7.3	Virginica
3.5	5.5	Versicolor
5.1	6.1	Virginica
6.0	7.3	Virginica
6.4	5.7	Versicolor
6.9	5.4	Setosa
4.3	6.4	Virginica
6.0	9.6	Virginica
2.8	9.1	Virginica
4.1	8.6	Virginica
7.8	8.0	Virginica
7.5	7.8	Virginica
4.7	3.9	Setosa
7.4	5.0	Versicolor
4.0	7.4	Virginica
4.4	4.8	Versicolor
6.7	5.2	Setosa
6.0	1.4	Setosa
6.1	4.9	Versicolor
3.6	2.0	Setosa
4.6	3.4	Setosa
6.2	6.9	Virginica
4.5	4.4	Versicolor
3.0	5.1	Setosa
4.5	3.3	Setosa
5.8	3.7	Setosa
4.9	8.6	Versicolor
3.2	8.0	Versicolor
4.1	6.4	Virginica
3.4	10.8	Virginica
6.2	7.8	Versicolor
8.3	2.6	Setosa
4.7	9.8	Virginica
6.0	8.1	Virginica
7.7	2.0	Setosa
7.0	9.3	Virginica
7.7	8.9	Virginica
6.2	9.6	Virginica
5.8	6.3	Versicolor
5.6	7.1	Virginica
5.4	8.8	Versicolor
6.1	5.4	Setosa
6.5	8.5	Versicolor
5.3	5.3	Virginica
3.2	2.8	Setosa
2.7	8.4	Versicolor
4.3	8.0	Versicolor
3.8	6.2	Virginica
6.2	7.5	Virginica
6.5	2.0	Setosa
3.0	4.5	Versicolor
4.4	5.4	Setosa
6.9	1.4	Setosa
4.6	2.0	Setosa
7.3	7.1	Virginica
3.8	6.4	Setosa
6.4	4.3	Versicolor
3.1	9.4	Virginica
3.9	4.3	Setosa
6.8	8.4	Virginica
5.0	6.0	Versicolor
5.5	6.7	Versicolor
6.0	4.7	Versicolor
6.5	3.9	Setosa
6.0	8.1	Versicolor
6.4	6.1	Versicolor
5.9	5.8	Versicolor
6.4	2.7	Setosa
3.2	6.6	Versicolor
3.0	7.5	Versicolor
3.8	6.0	Versicolor
3.5	3.9	Setosa
4.2	7.6	Versicolor
4.3	8.2	Virginica
4.0	5.2	Virginica
7.2	6.0	Setosa
7.8	5.2	Setosa
7.2	4.7	Versicolor
6.5	7.5	Virginica
4.0	4.8	Setosa
5.6	5.9	Versicolor
3.2	7.0	Virginica
7.5	9.0	Versicolor
7.2	4.3	Setosa
7.0	7.5	Virginica
3.8	2.5	Setosa
6.0	7.0	Virginica
4.9	9.6	Virginica
5.4	2.0	Setosa
6.2	9.8	Virginica
7.4	5.2	Versicolor
5.8	7.2	Versicolor
2.8	7.8	Versicolor
4.8	5.7	Virginica
6.2	4.0	Versicolor
7.0	4.9	Versicolor
6.6	4.5	Versicolor
