sepal.length	sepal.width	petal.length	petal.width	variety
5.3	7.5	2.4	3.1	Setosa
10.0	7.5	8.8	4.8	Virginica
5.6	3.5	7.1	3.8	Versicolor
7.7	5.5	5.8	5.3	Virginica
9.2	4.9	5.5	1.9	Setosa
6.5	5.0	6.7	5.0	Virginica
10.8	5.3	8.7	1.6	Versicolor
8.2	4.3	5.7	3.8	Setosa
6.1	5.4	5.1	4.8	Versicolor
6.5	5.8	7.6	2.5	Versicolor
7.1	7.0	6.0	6.0	Versicolor
5.7	5.4	1.4	0.2	Setosa
7.9	3.0	7.0	1.5	Versicolor
9.0	5.7	9.6	6.1	Versicolor
8.6	7.8	6.4	2.4	Setosa
8.7	3.2	8.4	4.4	Versicolor
7.9	6.7	8.5	4.0	Versicolor
8.9	7.2	2.0	4.7	Setosa
6.9	4.1	3.4	0.6	Setosa
9.6	7.1	10.1	5.9	Virginica
10.8	4.0	5.4	2.5	Versicolor
4.8	7.0	2.1	0.6	Setosa
10.4	6.7	8.8	1.9	Virginica
8.8	3.4	9.6	1.8	Virginica
5.8	8.5	2.7	3.2	Setosa
7.7	4.2	4.8	4.2	Setosa
8.6	4.9	4.4	1.3	Setosa
9.2	6.6	4.4	5.9	Versicolor
5.6	3.0	6.5	5.1	Versicolor
9.1	6.1	6.0	4.7	Setosa
8.5	7.4	8.0	2.1	Versicolor
6.0	4.3	4.8	2.0	Versicolor
9.2	7.7	2.1	4.2	Setosa
7.1	6.3	4.2	4.0	Setosa
6.0	6.5	3.8	3.3	Setosa
8.8	7.2	7.1	6.4	Virginica
10.0	7.0	7.0	5.8	Versicolor
7.1	5.8	9.4	4.5	Virginica
6.4	3.9	3.8	5.5	Versicolor
4.8	6.6	4.1	1.7	Setosa
9.2	7.5	9.5	3.2	Versicolor
9.2	3.5	6.2	4.3	Virginica
6.4	4.9	2.9	3.7	Setosa
9.1	6.5	6.9	2.9	Versicolor
12.2	5.3	9.7	4.7	Virginica
6.6	7.0	4.4	4.2	Setosa
6.5	6.9	7.0	6.0	Versicolor
8.5	3.5	7.8	3.2	Virginica
9.6	5.0	8.6	4.9	Versicolor
7.4	4.8	6.1	3.4	Virginica
5.4	5.5	5.9	3.2	Setosa
7.6	3.8	2.5	2.8	Setosa
7.9	6.1	9.4	5.0	Versicolor
9.3	3.3	7.5	7.0	Virginica
7.9	6.4	1.8	2.9	Setosa
8.9	7.5	3.3	1.2	Setosa
10.7	6.0	6.3	6.1	Virginica
5.0	7.3	4.9	0.7	Setosa
8.4	5.2	5.7	4.8	Virginica
9.0	4.5	6.1	1.2	Setosa
8.8	4.7	8.6	1.0	Versicolor
8.3	4.8	9.1	4.9	Virginica
8.1	6.6	2.0	2.2	Setosa
9.0	6.5	8.5	5.8	Virginica
7.4	2.5	9.0	4.2	Virginica
10.7	3.6	8.6	4.5	Virginica
6.7	2.8	4.5	4.3	Versicolor
5.3	3.7	2.0	4.7	Setosa
6.7	4.6	5.7	3.5	Versicolor
8.1	7.0	2.4	1.3	Setosa
7.5	4.7	2.4	3.7	Setosa
7.0	2.2	5.0	3.5	Virginica
10.8	4.3	6.6	4.0	Virginica
8.5	6.5	1.3	1.2	Setosa
5.5	3.7	2.2	4.7	Setosa
8.1	3.7	2.0	1.9	Setosa
11.2	4.8	7.7	3.6	Virginica
7.9	4.3	8.4	5.0	Virginica
7.3	5.8	6.8	3.9	Versicolor
6.3	4.5	6.0	1.9	Virginica
9.1	3.5	7.9	2.6	Versicolor
4.9	4.1	4.5	2.1	Setosa
11.2	2.6	6.9	3.8	Virginica
9.2	3.5	1.5	3.2	Setosa
7.2	4.0	8.5	6.5	Virginica
5.6	7.4	3.5	4.2	Setosa
6.5	3.3	7.5	3.3	Versicolor
9.2	6.1	6.0	3.1	Setosa
10.8	3.4	9.6	6.9	Virginica
9.1	3.4	7.7	2.4	Versicolor
8.9	5.2	9.3	6.3	Versicolor
8.6	4.3	8.2	1.7	Versicolor
7.4	6.3	5.6	4.1	Virginica
5.7	3.3	7.1	1.8	Versicolor
8.7	4.0	6.6	2.8	Virginica
6.9	3.8	9.6	4.2	Virginica
6.0	5.0	5.6	3.6	Setosa
6.3	2.7	5.1	5.4	Virginica
10.1	6.3	7.0	1.8	Versicolor
9.5	6.2	4.5	4.0	Versicolor
7.6	6.3	3.6	1.2	Setosa
7.2	4.3	8.8	2.8	Virginica
10.4	4.9	4.8	1.8	Versicolor
10.1	3.0	5.9	1.8	Virginica
8.4	6.6	9.9	3.6	Virginica
