sepal.length	variety
12.4	Virginica
8.5	Setosa
4.8	Setosa
10.0	Virginica
8.3	Virginica
11.1	Versicolor
6.5	Versicolor
7.7	Setosa
5.9	Setosa
6.1	Virginica
8.3	Versicolor
10.3	Virginica
7.4	Virginica
5.5	Setosa
10.8	Virginica
8.1	Versicolor
5.1	Setosa
9.9	Versicolor
9.4	Setosa
8.7	Virginica
7.0	Setosa
6.3	Versicolor
8.0	Versicolor
6.9	Setosa
9.9	Virginica
5.1	Setosa
7.8	Setosa
4.9	Setosa
7.4	Versicolor
10.7	Versicolor
11.4	Virginica
7.2	Versicolor
9.9	Versicolor
11.0	Versicolor
7.2	Versicolor
6.4	Virginica
5.6	Versicolor
9.6	Versicolor
10.7	Virginica
7.1	Setosa
8.5	Virginica
9.6	Versicolor
7.2	Versicolor
8.1	Versicolor
6.5	Versicolor
8.0	Versicolor
6.6	Versicolor
4.8	Setosa
5.7	Virginica
10.3	Virginica
9.8	Virginica
7.2	Setosa
7.5	Setosa
8.6	Virginica
9.2	Virginica
6.1	Setosa
5.6	Versicolor
7.2	Setosa
6.4	Setosa
5.5	Setosa
6.8	Versicolor
6.3	Versicolor
6.6	Setosa
9.9	Versicolor
9.2	Virginica
8.6	Setosa
8.9	Versicolor
9.6	Setosa
7.0	Setosa
6.5	Setosa
9.2	Virginica
7.0	Setosa
5.6	Setosa
5.1	Setosa
5.8	Setosa
8.9	Setosa
9.6	Versicolor
10.1	Versicolor
4.9	Setosa
10.4	Virginica
10.3	Virginica
9.6	Virginica
8.0	Setosa
8.7	Virginica
8.2	Virginica
6.7	Virginica
9.5	Virginica
10.5	Virginica
5.9	Virginica
6.0	Versicolor
9.3	Versicolor
7.9	Virginica
11.0	Virginica
7.8	Versicolor
7.4	Virginica
8.5	Setosa
8.7	Versicolor
9.5	Versicolor
6.6	Setosa
7.7	Setosa
9.3	Virginica
7.6	Virginica
8.0	Versicolor
9.7	Virginica
5.4	Versicolor
