petal.length	petal.width	variety
1.5	3.2	Setosa
7.4	3.7	Versicolor
4.5	6.0	Versicolor
2.2	1.7	Setosa
7.4	6.8	Virginica
5.6	2.6	Virginica
8.8	1.9	Virginica
5.4	5.2	Versicolor
8.5	3.3	Versicolor
7.9	6.6	Virginica
7.8	3.4	Versicolor
6.7	4.0	Virginica
6.1	1.8	Virginica
5.7	5.0	Versicolor
5.2	4.2	Versicolor
4.0	3.7	Setosa
9.0	5.7	Versicolor
4.9	0.2	Setosa
8.4	4.5	Virginica
2.6	4.7	Setosa
4.4	0.3	Setosa
3.4	1.1	Setosa
5.4	2.5	Versicolor
5.4	2.6	Virginica
2.5	3.2	Setosa
9.8	6.7	Virginica
6.7	6.2	Virginica
5.5	6.3	Virginica
5.3	2.2	Setosa
6.6	6.9	Virginica
4.0	0.2	Setosa
7.7	3.0	Virginica
9.1	5.1	Virginica
2.9	3.8	Setosa
7.4	2.8	Virginica
2.6	3.2	Setosa
1.4	4.7	Setosa
4.9	4.9	Versicolor
7.5	3.2	Virginica
6.1	2.3	Versicolor
4.1	3.2	Setosa
7.3	4.8	Versicolor
1.8	3.2	Setosa
5.8	0.4	Setosa
6.3	1.0	Versicolor
8.8	5.1	Virginica
6.9	1.9	Versicolor
7.1	2.8	Virginica
8.6	2.2	Virginica
6.0	5.5	Versicolor
5.4	4.3	Virginica
7.2	2.5	Versicolor
3.2	4.7	Setosa
6.1	3.9	Virginica
7.1	2.9	Virginica
2.0	4.7	Setosa
5.6	0.2	Setosa
5.3	1.1	Versicolor
5.5	1.0	Versicolor
6.6	6.5	Virginica
6.0	3.1	Versicolor
8.0	1.5	Virginica
8.7	3.8	Versicolor
4.0	2.6	Setosa
9.2	2.6	Virginica
8.1	4.0	Virginica
4.9	5.6	Versicolor
8.0	1.3	Versicolor
6.8	4.8	Virginica
5.1	3.9	Setosa
6.1	4.6	Versicolor
2.3	3.8	Setosa
4.5	0.6	Setosa
6.0	3.8	Virginica
7.2	5.7	Versicolor
10.0	2.5	Virginica
2.4	3.7	Setosa
6.1	4.9	Versicolor
4.9	1.7	Setosa
9.9	2.0	Virginica
8.3	5.8	Versicolor
8.9	6.8	Virginica
4.6	4.0	Versicolor
6.2	5.5	Virginica
8.5	2.8	Virginica
5.2	5.8	Versicolor
6.9	3.8	Virginica
4.4	0.4	Setosa
4.6	3.1	Setosa
3.4	0.7	Setosa
5.6	1.8	Versicolor
8.1	4.5	Versicolor
8.6	4.3	Versicolor
4.0	1.3	Setosa
4.7	4.7	Setosa
6.6	5.9	Virginica
8.7	2.3	Virginica
8.0	6.4	Virginica
5.1	2.8	Virginica
7.2	1.9	Versicolor
8.0	2.0	Versicolor
7.6	3.3	Virginica
8.5	4.0	Virginica
6.3	2.3	Virginica
4.5	1.0	Versicolor
