petal.length	variety
8.2	Virginica
6.3	Virginica
3.3	Versicolor
8.0	Virginica
7.7	Versicolor
2.7	Setosa
4.4	Setosa
3.8	Setosa
7.6	Virginica
3.4	Setosa
3.6	Versicolor
7.1	Versicolor
8.5	Virginica
6.1	Versicolor
9.9	Virginica
4.5	Versicolor
5.4	Setosa
6.3	Virginica
4.6	Versicolor
4.0	Versicolor
6.6	Versicolor
7.1	Versicolor
5.0	Versicolor
8.2	Virginica
5.8	Setosa
8.5	Versicolor
5.3	Virginica
6.0	Versicolor
9.6	Virginica
8.9	Virginica
10.3	Virginica
6.0	Versicolor
2.9	Setosa
3.4	Setosa
5.4	Versicolor
10.1	Virginica
5.0	Setosa
7.5	Virginica
2.0	Setosa
4.9	Setosa
2.2	Setosa
1.4	Setosa
6.5	Virginica
2.7	Setosa
8.6	Virginica
3.2	Setosa
5.6	Setosa
7.7	Virginica
5.9	Versicolor
5.7	Versicolor
5.8	Versicolor
5.6	Virginica
8.0	Virginica
5.1	Virginica
9.1	Virginica
4.1	Setosa
7.5	Versicolor
8.5	Virginica
8.7	Versicolor
3.9	Versicolor
8.7	Versicolor
2.0	Setosa
3.6	Setosa
7.4	Virginica
4.3	Setosa
8.9	Virginica
6.0	Versicolor
7.5	Versicolor
5.9	Virginica
4.9	Versicolor
3.4	Setosa
5.5	Setosa
5.7	Virginica
4.9	Versicolor
6.4	Setosa
7.4	Virginica
9.1	Virginica
2.7	Setosa
6.0	Setosa
10.3	Virginica
2.4	Setosa
5.2	Versicolor
7.4	Virginica
1.4	Setosa
9.0	Virginica
8.2	Virginica
2.9	Setosa
2.5	Setosa
2.9	Setosa
8.1	Virginica
8.8	Virginica
4.3	Setosa
2.3	Setosa
4.0	Versicolor
3.8	Versicolor
2.4	Setosa
6.0	Virginica
6.8	Virginica
4.0	Versicolor
7.2	Versicolor
6.1	Virginica
4.0	Setosa
4.5	Setosa
5.8	Versicolor
8.4	Virginica
