sepal.width	petal.length	petal.width	variety
7.1	7.6	3.0	Virginica
4.3	7.0	6.5	Virginica
6.2	7.9	1.2	Versicolor
4.8	8.7	2.0	Virginica
7.0	5.2	5.7	Versicolor
7.4	6.0	0.9	Setosa
5.7	3.1	4.7	Setosa
3.3	6.4	3.8	Versicolor
5.6	11.4	5.8	Virginica
3.3	5.5	5.8	Versicolor
5.1	2.5	3.2	Setosa
3.0	9.0	4.8	Virginica
6.9	5.7	1.9	Versicolor
7.1	9.4	3.0	Versicolor
5.9	5.9	1.7	Setosa
3.2	7.8	5.3	Versicolor
6.5	6.0	5.7	Versicolor
7.0	3.9	5.6	Versicolor
6.0	1.9	0.3	Setosa
7.5	6.1	3.3	Virginica
5.8	10.9	4.0	Virginica
2.7	7.0	1.0	Versicolor
5.4	7.2	1.5	Versicolor
4.4	1.7	2.7	Setosa
7.2	5.3	3.8	Virginica
3.8	1.3	3.3	Setosa
4.9	8.1	5.8	Virginica
7.5	3.8	2.8	Setosa
3.6	1.5	0.7	Setosa
7.8	1.6	4.2	Setosa
3.5	1.9	0.3	Setosa
6.5	3.8	0.7	Setosa
3.7	5.7	3.2	Setosa
3.5	6.3	2.2	Virginica
4.7	7.9	4.8	Virginica
7.4	5.1	2.8	Versicolor
7.2	7.9	4.4	Versicolor
7.5	4.9	2.8	Virginica
3.9	7.8	3.1	Versicolor
8.0	4.6	4.1	Setosa
6.2	3.9	2.2	Setosa
4.5	8.0	5.7	Virginica
3.5	2.9	1.2	Setosa
4.8	6.3	3.9	Versicolor
3.7	6.2	5.3	Versicolor
5.9	5.2	4.4	Setosa
3.5	5.4	2.1	Setosa
7.0	11.1	6.6	Virginica
3.4	4.8	4.0	Versicolor
4.4	2.3	0.4	Setosa
5.5	8.4	6.1	Virginica
3.9	1.6	2.2	Setosa
5.4	2.0	2.9	Setosa
3.4	8.0	2.0	Versicolor
5.5	8.3	4.8	Virginica
5.3	1.5	4.8	Setosa
5.1	6.1	3.4	Virginica
3.1	4.5	4.6	Setosa
5.3	5.1	4.8	Versicolor
6.1	8.4	2.2	Versicolor
6.3	1.7	2.3	Setosa
3.3	4.2	1.0	Setosa
7.0	4.2	5.0	Versicolor
6.4	3.9	0.3	Setosa
5.0	1.6	3.6	Setosa
5.0	2.7	4.2	Setosa
5.8	5.7	7.0	Virginica
6.0	6.2	3.5	Virginica
5.3	8.2	6.6	Virginica
4.3	6.6	5.4	Virginica
6.8	6.8	2.0	Versicolor
6.6	8.9	4.9	Versicolor
5.9	3.5	4.2	Setosa
7.3	6.5	4.3	Versicolor
4.9	6.1	4.8	Versicolor
2.8	5.6	2.2	Virginica
4.2	4.3	3.7	Setosa
3.5	7.5	3.5	Versicolor
6.7	6.0	4.3	Virginica
2.8	8.5	4.3	Versicolor
3.4	5.8	2.8	Versicolor
3.8	2.9	4.4	Setosa
7.2	8.6	2.0	Versicolor
5.7	6.6	2.0	Virginica
3.1	6.2	4.0	Versicolor
3.9	7.0	3.1	Versicolor
2.7	5.5	3.0	Virginica
6.0	5.9	4.5	Versicolor
2.8	9.2	3.2	Versicolor
4.1	8.6	4.3	Virginica
3.3	5.7	4.6	Versicolor
7.2	8.3	4.4	Virginica
6.1	5.6	5.9	Virginica
7.2	8.5	4.5	Versicolor
4.9	9.1	2.4	Virginica
3.7	9.6	5.1	Versicolor
6.7	9.2	4.4	Versicolor
2.6	8.0	5.0	Versicolor
6.9	4.9	3.7	Setosa
6.3	7.1	4.9	Virginica
3.1	9.5	3.8	Virginica
7.6	1.9	1.6	Setosa
7.9	2.9	4.2	Setosa
6.0	6.1	4.2	Setosa
5.5	8.0	6.0	Versicolor
