petal.length	variety
6.4	Virginica
3.6	Setosa
5.3	Setosa
5.3	Virginica
4.0	Versicolor
3.0	Setosa
3.1	Setosa
5.9	Versicolor
2.8	Setosa
4.7	Setosa
5.9	Virginica
7.6	Virginica
5.0	Setosa
8.5	Versicolor
8.3	Virginica
3.4	Setosa
2.4	Setosa
5.9	Setosa
2.5	Setosa
9.5	Virginica
9.6	Virginica
6.1	Setosa
6.5	Versicolor
9.1	Versicolor
4.1	Versicolor
5.8	Setosa
6.4	Versicolor
7.6	Versicolor
9.6	Virginica
8.1	Versicolor
5.4	Setosa
4.5	Setosa
3.0	Versicolor
6.0	Setosa
4.8	Setosa
6.6	Virginica
2.2	Setosa
6.5	Virginica
1.5	Setosa
7.7	Virginica
2.2	Setosa
5.2	Versicolor
5.1	Setosa
7.9	Virginica
2.9	Setosa
1.5	Setosa
8.4	Virginica
6.8	Virginica
5.2	Virginica
5.8	Versicolor
5.0	Versicolor
8.1	Virginica
9.4	Virginica
9.1	Virginica
4.0	Versicolor
6.1	Virginica
7.0	Versicolor
4.6	Versicolor
5.9	Versicolor
7.2	Versicolor
2.9	Setosa
3.4	Setosa
5.7	Virginica
7.1	Virginica
8.9	Versicolor
6.2	Setosa
6.7	Versicolor
4.0	Setosa
8.6	Virginica
9.8	Virginica
7.7	Versicolor
5.9	Setosa
7.1	Virginica
6.2	Versicolor
7.4	Versicolor
1.9	Setosa
3.5	Setosa
3.1	Setosa
3.5	Setosa
7.5	Versicolor
4.4	Versicolor
6.1	Versicolor
5.1	Virginica
2.2	Setosa
7.1	Virginica
7.2	Virginica
8.3	Virginica
8.8	Versicolor
6.7	Versicolor
6.5	Versicolor
6.1	Virginica
8.1	Virginica
7.9	Virginica
3.5	Setosa
6.0	Versicolor
7.1	Virginica
4.5	Setosa
1.5	Setosa
7.7	Virginica
8.3	Versicolor
1.4	Setosa
6.7	Versicolor
10.2	Virginica
6.1	Virginica
8.7	Versicolor
