petal.length	petal.width	variety
8.6	6.4	Virginica
9.1	3.4	Virginica
9.1	5.9	Virginica
1.8	3.7	Setosa
9.4	4.3	Virginica
2.1	1.6	Setosa
2.5	4.7	Setosa
8.7	2.5	Versicolor
3.5	3.1	Setosa
3.4	1.7	Setosa
5.9	3.2	Setosa
4.8	4.3	Virginica
3.5	0.8	Setosa
10.6	4.1	Virginica
6.0	5.3	Virginica
1.7	0.7	Setosa
4.3	1.3	Setosa
5.5	4.9	Virginica
6.9	3.3	Versicolor
3.9	0.7	Setosa
8.7	2.9	Versicolor
4.9	6.5	Virginica
8.6	1.9	Virginica
6.9	5.9	Versicolor
5.7	6.1	Virginica
7.8	5.0	Versicolor
4.4	2.7	Setosa
10.3	3.7	Virginica
7.6	2.0	Versicolor
10.7	6.5	Virginica
3.0	4.4	Setosa
5.5	0.4	Setosa
9.2	4.6	Versicolor
1.3	2.2	Setosa
8.6	3.5	Versicolor
3.6	3.9	Setosa
7.5	5.0	Versicolor
4.2	5.0	Versicolor
4.9	4.3	Setosa
9.5	4.3	Virginica
8.5	2.7	Versicolor
4.9	2.7	Setosa
7.8	2.8	Versicolor
1.4	0.6	Setosa
4.4	4.7	Versicolor
6.7	4.9	Versicolor
9.1	4.8	Virginica
5.1	5.6	Versicolor
4.2	2.3	Versicolor
4.5	1.8	Versicolor
6.2	2.3	Virginica
7.7	3.0	Virginica
5.6	2.1	Virginica
2.6	2.2	Setosa
8.3	5.8	Versicolor
3.1	4.7	Setosa
5.1	1.2	Setosa
5.0	3.6	Setosa
4.7	4.5	Versicolor
7.4	3.6	Virginica
5.6	4.4	Versicolor
5.9	4.8	Virginica
4.0	4.8	Versicolor
7.9	4.0	Virginica
2.4	0.2	Setosa
9.0	5.3	Virginica
6.5	2.5	Virginica
7.3	2.6	Versicolor
7.6	4.3	Versicolor
4.0	3.2	Setosa
4.7	4.7	Versicolor
5.5	2.5	Versicolor
1.5	3.2	Setosa
7.5	4.3	Versicolor
5.9	4.0	Versicolor
4.4	2.9	Setosa
6.6	5.0	Virginica
4.4	4.7	Setosa
9.3	1.6	Virginica
2.2	4.3	Setosa
8.1	5.3	Virginica
8.0	3.0	Versicolor
8.0	5.5	Versicolor
8.1	4.9	Virginica
9.0	5.0	Virginica
5.9	4.2	Versicolor
4.8	4.7	Setosa
8.5	5.5	Versicolor
7.5	4.5	Versicolor
7.1	2.0	Virginica
6.1	1.8	Virginica
9.3	4.3	Virginica
7.7	2.2	Virginica
7.2	3.8	Versicolor
6.6	2.2	Virginica
8.9	3.3	Virginica
4.4	3.6	Versicolor
7.0	5.1	Versicolor
7.9	5.9	Versicolor
3.3	0.2	Setosa
9.4	2.1	Virginica
9.1	3.4	Virginica
10.1	5.3	Virginica
4.3	1.8	Setosa
4.8	3.4	Versicolor
