sepal.length	sepal.width	variety
4.8	6.6	Setosa
6.6	5.4	Setosa
10.8	6.8	Versicolor
7.4	5.2	Versicolor
7.3	7.4	Setosa
5.7	6.2	Setosa
9.7	3.4	Versicolor
7.1	6.0	Versicolor
7.9	3.2	Versicolor
7.8	4.1	Versicolor
8.2	7.6	Virginica
8.8	3.2	Virginica
9.0	6.7	Virginica
8.4	4.2	Virginica
9.7	8.9	Setosa
9.8	8.5	Setosa
7.0	6.3	Setosa
6.4	5.4	Setosa
6.9	5.0	Versicolor
7.8	4.2	Virginica
6.5	6.4	Versicolor
5.3	7.5	Setosa
8.9	7.7	Virginica
8.8	3.4	Virginica
9.2	4.1	Virginica
9.6	7.5	Setosa
10.7	6.4	Virginica
4.4	6.4	Setosa
9.5	4.4	Setosa
6.6	7.3	Setosa
5.2	7.9	Setosa
8.9	4.1	Virginica
6.2	7.7	Setosa
6.3	8.2	Setosa
8.4	6.4	Setosa
8.9	6.1	Virginica
9.9	4.3	Virginica
11.2	6.8	Virginica
8.5	5.8	Setosa
10.1	3.0	Virginica
9.5	3.2	Versicolor
6.3	7.4	Virginica
7.5	3.4	Versicolor
7.2	7.3	Versicolor
7.5	6.9	Versicolor
9.1	7.3	Setosa
5.8	6.0	Setosa
6.6	6.5	Versicolor
7.3	7.4	Setosa
8.5	6.7	Virginica
5.8	4.2	Versicolor
10.6	4.0	Versicolor
9.5	3.0	Setosa
10.1	6.8	Virginica
8.1	6.5	Versicolor
5.6	4.1	Setosa
9.2	6.6	Versicolor
8.4	3.2	Virginica
8.2	8.0	Setosa
8.6	3.3	Versicolor
10.2	5.3	Virginica
11.2	4.5	Virginica
5.9	5.5	Setosa
8.0	5.9	Setosa
6.5	2.9	Versicolor
10.6	3.0	Versicolor
7.4	7.2	Setosa
5.9	6.4	Setosa
7.1	7.3	Setosa
6.0	4.8	Versicolor
6.2	6.7	Versicolor
8.4	3.3	Virginica
10.8	6.4	Virginica
9.9	5.8	Virginica
8.9	5.6	Setosa
5.6	4.7	Setosa
6.3	2.7	Virginica
4.9	3.0	Virginica
7.7	3.3	Virginica
5.1	5.4	Setosa
10.2	3.8	Setosa
7.7	4.8	Virginica
6.6	5.3	Setosa
6.0	6.0	Versicolor
10.7	3.8	Virginica
10.1	2.6	Virginica
5.5	5.0	Setosa
7.1	6.5	Versicolor
6.0	3.5	Versicolor
10.1	3.7	Versicolor
8.2	6.0	Virginica
6.9	5.6	Virginica
7.0	5.8	Versicolor
5.7	6.9	Versicolor
7.9	7.7	Setosa
7.4	5.4	Versicolor
9.6	5.5	Virginica
6.0	8.0	Setosa
10.3	7.0	Virginica
8.9	7.0	Virginica
9.5	6.0	Virginica
7.7	5.6	Setosa
9.8	3.5	Versicolor
9.8	7.3	Versicolor
10.3	5.7	Virginica
