petal.width	variety
4.3	Versicolor
2.3	Setosa
4.6	Virginica
6.4	Virginica
4.7	Virginica
4.6	Versicolor
5.3	Versicolor
4.4	Virginica
4.0	Versicolor
5.5	Virginica
4.8	Setosa
4.9	Setosa
4.9	Virginica
2.5	Versicolor
3.3	Virginica
4.8	Virginica
3.2	Setosa
3.0	Virginica
3.2	Virginica
3.0	Versicolor
5.9	Virginica
4.5	Versicolor
4.0	Virginica
3.0	Versicolor
2.9	Setosa
4.8	Virginica
5.6	Versicolor
2.9	Virginica
2.0	Versicolor
1.9	Setosa
2.7	Versicolor
0.9	Setosa
2.7	Setosa
1.7	Setosa
2.9	Versicolor
2.2	Setosa
4.8	Versicolor
2.9	Virginica
1.3	Versicolor
5.8	Versicolor
1.2	Setosa
1.5	Virginica
0.3	Setosa
3.7	Versicolor
2.4	Virginica
5.1	Virginica
1.5	Virginica
2.4	Versicolor
3.1	Virginica
3.3	Versicolor
3.2	Setosa
4.7	Setosa
6.3	Virginica
3.7	Setosa
5.2	Versicolor
6.0	Versicolor
4.6	Versicolor
3.0	Versicolor
4.3	Virginica
5.7	Virginica
1.9	Versicolor
4.7	Setosa
4.1	Versicolor
1.8	Virginica
5.8	Virginica
4.0	Versicolor
1.5	Versicolor
5.7	Versicolor
4.7	Versicolor
2.0	Virginica
1.5	Versicolor
3.6	Setosa
1.3	Setosa
2.4	Versicolor
6.6	Virginica
0.7	Setosa
3.6	Setosa
2.2	Setosa
6.5	Virginica
4.5	Versicolor
0.9	Setosa
3.7	Setosa
0.3	Setosa
1.2	Setosa
3.2	Setosa
4.1	Virginica
4.5	Versicolor
1.2	Setosa
1.2	Setosa
1.0	Versicolor
2.1	Virginica
3.5	Versicolor
2.3	Setosa
4.2	Setosa
2.6	Setosa
3.7	Setosa
1.7	Setosa
3.8	Versicolor
1.5	Versicolor
2.6	Virginica
1.7	Setosa
1.8	Versicolor
3.1	Versicolor
3.8	Virginica
1.5	Setosa
