sepal.length	sepal.width	petal.length	petal.width	variety
10.0	5.7	8.0	6.0	Virginica
8.5	5.2	2.4	4.2	Setosa
7.0	4.9	9.0	2.6	Versicolor
5.5	2.9	8.2	2.5	Versicolor
10.7	3.5	6.3	1.8	Virginica
5.3	5.0	1.9	4.8	Setosa
5.1	7.3	2.2	3.5	Setosa
8.5	7.4	3.1	1.4	Setosa
5.7	7.7	3.1	2.2	Setosa
6.9	3.7	6.0	4.7	Setosa
6.9	5.0	4.2	1.5	Versicolor
5.3	5.9	3.9	2.2	Setosa
5.8	5.2	6.6	2.9	Virginica
8.5	4.8	5.3	1.5	Versicolor
8.6	7.5	8.9	4.6	Virginica
9.9	7.3	7.6	4.4	Virginica
10.3	3.2	7.9	3.8	Virginica
7.9	4.0	6.6	1.8	Virginica
12.2	6.6	7.4	6.8	Virginica
7.2	8.4	3.5	0.4	Setosa
9.1	3.0	5.5	2.6	Versicolor
6.6	5.5	2.9	1.7	Setosa
7.8	5.3	6.3	2.9	Versicolor
8.7	6.0	4.5	0.7	Setosa
9.1	4.0	5.9	1.9	Versicolor
6.7	6.3	4.1	4.8	Versicolor
10.8	5.3	9.2	2.6	Versicolor
7.7	6.8	7.2	2.0	Virginica
8.9	5.3	5.6	2.2	Virginica
6.0	3.5	2.1	1.1	Setosa
7.2	5.4	7.8	1.3	Versicolor
7.1	2.5	7.4	4.6	Versicolor
9.6	7.5	5.4	0.8	Setosa
7.4	4.6	5.9	3.6	Virginica
6.3	7.2	8.1	3.5	Versicolor
9.1	7.7	4.5	2.9	Setosa
8.5	5.7	9.6	2.0	Virginica
7.3	4.0	5.4	0.6	Setosa
5.6	5.4	4.6	2.3	Versicolor
5.5	3.4	1.5	0.2	Setosa
6.6	5.3	8.9	3.5	Virginica
10.5	4.2	6.6	2.6	Versicolor
9.9	7.7	6.3	1.8	Versicolor
9.0	5.8	2.9	2.7	Setosa
5.8	5.7	2.5	4.2	Setosa
7.4	5.6	3.5	0.7	Setosa
5.4	4.0	3.8	3.7	Setosa
10.4	3.2	9.7	2.8	Virginica
8.5	5.7	5.0	4.0	Versicolor
8.3	5.0	7.0	6.1	Virginica
8.0	5.9	7.0	3.5	Versicolor
7.0	5.4	4.3	3.6	Versicolor
5.2	3.4	4.4	0.7	Setosa
10.4	7.2	9.3	6.4	Virginica
10.1	3.6	8.1	5.4	Virginica
7.8	3.2	6.1	2.9	Virginica
7.6	4.3	8.7	5.2	Versicolor
8.8	3.0	6.5	2.9	Virginica
6.8	7.1	4.5	4.7	Versicolor
9.2	4.3	10.2	5.1	Virginica
7.2	6.1	3.0	0.6	Setosa
9.1	6.9	2.4	1.3	Setosa
6.1	7.8	3.9	3.9	Setosa
8.0	3.3	4.3	4.3	Setosa
8.8	3.3	8.0	3.0	Virginica
12.4	4.8	6.4	3.5	Virginica
9.2	4.5	6.3	2.1	Virginica
8.6	8.3	5.5	0.3	Setosa
8.2	6.0	9.5	5.5	Virginica
9.7	4.6	4.7	2.5	Versicolor
8.2	6.3	7.7	5.7	Virginica
8.9	5.9	8.8	5.3	Versicolor
8.8	6.6	6.1	4.2	Setosa
8.0	4.5	7.7	4.5	Virginica
10.6	7.5	6.6	4.6	Virginica
8.4	6.4	7.8	5.5	Versicolor
6.2	2.6	8.0	4.0	Versicolor
6.8	7.5	1.1	1.1	Setosa
6.8	6.8	9.6	2.5	Virginica
5.2	5.7	7.4	1.9	Versicolor
5.0	4.5	5.1	1.7	Setosa
6.3	3.4	7.1	3.8	Virginica
7.0	6.5	7.8	1.8	Virginica
6.6	6.1	2.5	1.2	Setosa
8.5	6.0	7.8	3.2	Virginica
7.7	6.8	6.8	5.8	Virginica
6.3	5.8	6.4	4.8	Versicolor
8.0	7.7	5.2	4.7	Setosa
8.4	6.2	5.3	1.7	Setosa
9.4	4.1	5.1	4.8	Virginica
10.1	4.9	8.2	4.9	Versicolor
6.7	4.3	8.7	3.5	Virginica
9.9	3.8	9.1	2.6	Virginica
7.3	4.5	8.9	5.5	Versicolor
10.2	5.5	9.0	5.2	Versicolor
7.9	7.9	1.7	0.2	Setosa
11.2	4.0	7.7	5.3	Virginica
5.9	6.6	5.4	1.1	Setosa
6.6	5.0	6.6	4.3	Versicolor
9.5	5.2	5.7	3.9	Versicolor
9.6	3.7	8.7	5.3	Versicolor
5.1	5.8	5.6	1.2	Setosa
8.1	3.8	6.5	2.8	Versicolor
8.9	6.4	1.5	4.4	Setosa
7.1	6.7	4.4	2.2	Setosa
