sepal.length	variety
8.8	Setosa
8.8	Virginica
9.9	Setosa
5.7	Setosa
6.9	Virginica
9.8	Virginica
7.0	Versicolor
8.6	Setosa
6.2	Versicolor
5.1	Setosa
9.2	Versicolor
6.7	Virginica
5.9	Setosa
8.9	Setosa
7.6	Versicolor
6.9	Setosa
8.8	Setosa
9.2	Versicolor
9.7	Virginica
9.8	Virginica
8.8	Virginica
12.2	Virginica
8.6	Setosa
9.0	Versicolor
9.4	Virginica
10.7	Versicolor
8.0	Virginica
6.1	Virginica
7.9	Virginica
9.0	Versicolor
8.3	Versicolor
5.9	Setosa
5.4	Setosa
5.9	Setosa
10.7	Virginica
6.6	Versicolor
9.2	Versicolor
6.3	Versicolor
10.8	Versicolor
10.1	Virginica
11.6	Virginica
7.7	Virginica
6.3	Versicolor
10.3	Virginica
5.9	Versicolor
9.0	Versicolor
7.0	Setosa
7.7	Versicolor
11.7	Virginica
9.0	Setosa
6.9	Versicolor
7.8	Versicolor
6.7	Setosa
5.5	Setosa
7.4	Versicolor
10.1	Virginica
9.5	Versicolor
9.2	Versicolor
6.9	Versicolor
8.6	Versicolor
9.1	Setosa
10.0	Versicolor
6.7	Virginica
11.0	Virginica
9.2	Virginica
6.2	Versicolor
5.1	Setosa
10.8	Virginica
5.4	Setosa
7.7	Setosa
8.0	Versicolor
7.7	Setosa
8.1	Versicolor
9.1	Versicolor
6.8	Virginica
10.1	Versicolor
9.8	Setosa
8.5	Setosa
8.0	Virginica
7.0	Setosa
8.4	Virginica
7.6	Versicolor
9.6	Setosa
8.9	Virginica
8.6	Versicolor
6.8	Versicolor
11.0	Virginica
9.5	Versicolor
5.0	Versicolor
6.3	Virginica
8.9	Setosa
9.0	Versicolor
11.3	Virginica
7.2	Virginica
5.5	Setosa
7.2	Virginica
6.6	Setosa
6.6	Setosa
5.5	Setosa
7.4	Virginica
10.2	Versicolor
4.8	Setosa
4.5	Setosa
10.3	Virginica
10.2	Versicolor
