sepal.width	variety
5.7	Setosa
4.3	Virginica
2.8	Versicolor
5.5	Setosa
3.5	Virginica
8.1	Setosa
4.9	Versicolor
6.8	Versicolor
3.9	Virginica
6.5	Versicolor
5.1	Setosa
7.0	Versicolor
3.0	Versicolor
4.7	Setosa
7.4	Setosa
7.9	Setosa
6.0	Versicolor
5.8	Versicolor
6.3	Setosa
6.5	Versicolor
3.3	Virginica
5.0	Versicolor
7.8	Virginica
5.0	Versicolor
5.7	Virginica
6.5	Virginica
4.1	Virginica
6.5	Virginica
4.2	Setosa
3.5	Setosa
5.8	Virginica
4.9	Setosa
6.8	Versicolor
3.3	Virginica
3.7	Virginica
4.2	Virginica
7.0	Virginica
3.7	Versicolor
3.1	Virginica
6.7	Versicolor
7.7	Versicolor
5.6	Versicolor
4.0	Setosa
5.4	Versicolor
6.8	Versicolor
7.4	Setosa
7.2	Setosa
7.2	Versicolor
3.0	Versicolor
5.8	Virginica
3.2	Setosa
4.5	Virginica
6.6	Setosa
2.9	Versicolor
2.8	Versicolor
5.0	Virginica
7.7	Setosa
7.3	Setosa
6.2	Versicolor
4.9	Versicolor
6.9	Setosa
4.5	Virginica
5.6	Versicolor
3.5	Setosa
5.6	Virginica
7.3	Virginica
3.1	Setosa
5.0	Setosa
5.6	Virginica
4.0	Setosa
4.3	Setosa
7.7	Virginica
6.9	Versicolor
3.2	Virginica
5.5	Setosa
3.9	Virginica
7.4	Setosa
4.5	Versicolor
7.4	Virginica
7.9	Setosa
4.0	Virginica
4.5	Versicolor
6.7	Virginica
5.1	Virginica
6.5	Virginica
6.7	Versicolor
5.0	Virginica
2.8	Versicolor
3.4	Versicolor
6.0	Setosa
4.4	Virginica
4.0	Virginica
5.0	Virginica
2.8	Virginica
2.4	Versicolor
6.1	Versicolor
4.9	Setosa
7.1	Virginica
5.4	Versicolor
6.8	Setosa
8.3	Virginica
3.7	Setosa
2.6	Versicolor
3.1	Versicolor
6.5	Setosa
