sepal.width	variety
6.0	Virginica
5.0	Versicolor
3.6	Virginica
4.8	Virginica
7.0	Virginica
4.4	Versicolor
4.3	Versicolor
5.7	Versicolor
8.1	Setosa
7.4	Versicolor
5.0	Virginica
4.7	Setosa
7.7	Virginica
7.4	Setosa
5.5	Virginica
4.3	Setosa
6.3	Versicolor
4.5	Setosa
7.5	Setosa
6.4	Setosa
4.7	Versicolor
6.5	Setosa
3.6	Setosa
2.8	Versicolor
5.6	Virginica
6.3	Versicolor
4.5	Setosa
6.5	Versicolor
3.2	Versicolor
4.9	Versicolor
4.9	Setosa
5.4	Virginica
7.0	Versicolor
6.2	Versicolor
5.9	Setosa
7.5	Virginica
4.7	Versicolor
5.7	Setosa
6.9	Setosa
6.7	Versicolor
5.5	Setosa
3.4	Versicolor
6.7	Setosa
4.9	Setosa
6.6	Setosa
6.2	Versicolor
7.9	Setosa
5.0	Versicolor
7.2	Virginica
5.8	Setosa
5.9	Setosa
2.9	Versicolor
7.2	Virginica
4.0	Setosa
6.2	Virginica
6.3	Versicolor
6.6	Setosa
6.4	Versicolor
4.4	Setosa
4.4	Virginica
5.7	Virginica
3.0	Virginica
6.4	Versicolor
3.0	Setosa
4.2	Setosa
3.4	Setosa
7.3	Virginica
4.3	Setosa
7.5	Virginica
7.0	Versicolor
4.7	Virginica
7.7	Virginica
3.9	Versicolor
3.0	Virginica
3.5	Virginica
4.0	Versicolor
2.8	Versicolor
4.7	Setosa
3.6	Versicolor
6.7	Setosa
7.3	Versicolor
3.7	Versicolor
5.8	Virginica
4.7	Versicolor
6.5	Virginica
5.0	Setosa
3.5	Setosa
3.5	Versicolor
6.3	Versicolor
5.0	Versicolor
3.8	Versicolor
4.6	Setosa
5.3	Setosa
5.3	Setosa
3.5	Setosa
5.6	Virginica
5.3	Setosa
3.4	Setosa
4.3	Virginica
5.6	Versicolor
3.8	Setosa
2.9	Versicolor
4.3	Virginica
5.9	Setosa
4.6	Virginica
