sepal.width	variety
2.5	Versicolor
7.3	Virginica
2.6	Versicolor
3.9	Versicolor
2.5	Virginica
6.5	Virginica
7.4	Setosa
4.9	Versicolor
3.1	Setosa
2.5	Versicolor
4.0	Setosa
7.4	Virginica
5.8	Versicolor
3.5	Versicolor
3.5	Versicolor
7.9	Setosa
4.4	Virginica
4.8	Versicolor
3.4	Setosa
4.4	Setosa
5.6	Versicolor
4.7	Setosa
6.0	Setosa
3.9	Versicolor
5.4	Virginica
4.8	Versicolor
3.5	Virginica
6.4	Setosa
5.4	Setosa
4.8	Setosa
4.2	Versicolor
4.3	Virginica
3.9	Versicolor
4.1	Setosa
6.6	Setosa
3.3	Virginica
2.3	Versicolor
3.9	Versicolor
3.7	Versicolor
7.6	Virginica
5.7	Setosa
7.3	Setosa
7.5	Setosa
5.1	Virginica
7.4	Setosa
6.5	Setosa
5.4	Versicolor
5.7	Virginica
5.0	Versicolor
5.8	Virginica
3.7	Versicolor
4.9	Setosa
4.5	Setosa
4.5	Setosa
5.2	Virginica
6.3	Virginica
6.6	Setosa
3.3	Versicolor
7.7	Setosa
3.4	Versicolor
6.8	Virginica
7.0	Versicolor
5.5	Virginica
7.6	Setosa
7.3	Setosa
6.0	Virginica
5.4	Setosa
4.5	Versicolor
5.6	Setosa
2.9	Virginica
4.8	Versicolor
2.8	Versicolor
6.6	Versicolor
3.2	Versicolor
7.0	Virginica
5.3	Setosa
7.0	Virginica
4.0	Setosa
6.2	Virginica
3.1	Versicolor
7.0	Setosa
5.6	Setosa
7.0	Versicolor
5.2	Virginica
4.1	Virginica
6.8	Virginica
7.4	Versicolor
5.5	Virginica
4.2	Setosa
6.8	Versicolor
5.2	Virginica
5.3	Versicolor
3.2	Versicolor
3.8	Virginica
6.6	Virginica
6.5	Virginica
5.0	Versicolor
7.1	Virginica
4.0	Virginica
3.4	Setosa
6.1	Setosa
4.4	Versicolor
3.6	Virginica
4.2	Setosa
5.6	Versicolor
