petal.width	variety
2.3	Versicolor
1.9	Versicolor
3.7	Setosa
5.6	Virginica
1.2	Versicolor
1.5	Versicolor
4.0	Virginica
4.7	Virginica
0.6	Setosa
6.3	Virginica
2.8	Virginica
4.3	Versicolor
5.8	Versicolor
1.9	Versicolor
4.0	Virginica
2.0	Virginica
2.3	Versicolor
3.2	Setosa
3.9	Setosa
1.2	Setosa
5.1	Virginica
2.7	Setosa
1.5	Versicolor
3.3	Setosa
4.4	Setosa
4.8	Virginica
0.2	Setosa
3.3	Versicolor
5.3	Virginica
1.8	Versicolor
1.7	Setosa
2.8	Setosa
0.7	Setosa
4.1	Setosa
0.4	Setosa
6.8	Virginica
3.3	Virginica
3.2	Setosa
0.7	Setosa
3.7	Versicolor
2.6	Virginica
4.8	Virginica
5.0	Versicolor
5.2	Virginica
4.1	Setosa
0.3	Setosa
3.3	Versicolor
3.9	Virginica
1.8	Versicolor
4.7	Setosa
1.7	Setosa
5.9	Versicolor
5.2	Versicolor
4.0	Versicolor
2.3	Virginica
4.2	Setosa
3.6	Versicolor
2.3	Versicolor
5.2	Versicolor
2.7	Virginica
4.3	Virginica
3.6	Virginica
2.8	Setosa
4.9	Virginica
2.7	Setosa
4.5	Virginica
3.1	Setosa
2.4	Virginica
2.3	Virginica
5.0	Virginica
1.5	Versicolor
2.7	Setosa
5.4	Virginica
1.9	Setosa
3.0	Versicolor
1.7	Setosa
4.7	Setosa
1.3	Versicolor
6.8	Virginica
5.1	Versicolor
5.0	Virginica
3.5	Versicolor
2.7	Setosa
3.0	Versicolor
1.7	Setosa
3.7	Setosa
6.3	Virginica
1.9	Virginica
4.3	Setosa
6.3	Virginica
4.0	Virginica
2.3	Versicolor
5.9	Virginica
3.7	Versicolor
6.3	Virginica
7.0	Virginica
5.1	Virginica
1.9	Setosa
2.6	Versicolor
2.3	Virginica
2.2	Setosa
6.1	Virginica
3.2	Setosa
3.6	Versicolor
6.3	Virginica
