sepal.length	sepal.width	variety
9.5	4.4	Versicolor
7.3	7.5	Setosa
7.4	7.2	Versicolor
8.2	6.6	Virginica
9.7	6.2	Versicolor
7.1	6.5	Setosa
9.2	3.9	Versicolor
6.8	3.7	Virginica
9.4	7.2	Virginica
5.8	5.7	Virginica
5.3	7.0	Setosa
7.4	7.1	Setosa
10.7	5.6	Versicolor
8.7	6.3	Virginica
8.5	6.8	Setosa
6.5	2.5	Versicolor
7.8	5.7	Versicolor
10.1	7.0	Versicolor
5.1	6.9	Setosa
6.3	4.2	Versicolor
7.6	3.0	Versicolor
9.2	8.3	Virginica
5.8	6.4	Setosa
8.8	3.3	Virginica
8.7	3.0	Virginica
7.5	7.2	Versicolor
9.1	6.6	Setosa
9.5	3.4	Versicolor
9.1	5.6	Virginica
8.0	5.2	Versicolor
9.5	5.1	Setosa
10.1	5.5	Versicolor
10.4	6.7	Virginica
8.1	5.1	Setosa
9.7	6.0	Virginica
7.2	6.4	Versicolor
5.5	6.0	Setosa
5.4	8.4	Setosa
8.2	3.1	Virginica
7.6	6.9	Versicolor
6.9	6.0	Setosa
8.5	2.8	Versicolor
5.8	6.6	Setosa
7.6	5.7	Versicolor
10.3	7.7	Virginica
7.6	4.3	Setosa
7.1	2.9	Versicolor
8.4	4.5	Virginica
7.9	7.0	Virginica
8.5	5.0	Versicolor
9.2	4.3	Virginica
9.7	6.9	Setosa
7.8	6.5	Virginica
8.4	7.6	Virginica
9.4	5.4	Setosa
9.3	6.5	Setosa
8.2	3.5	Virginica
6.7	7.2	Setosa
7.7	7.4	Setosa
8.2	5.2	Versicolor
10.1	7.5	Virginica
7.0	3.5	Virginica
10.3	2.3	Versicolor
9.7	6.0	Setosa
8.6	4.5	Virginica
10.8	4.3	Virginica
9.8	4.8	Versicolor
7.3	3.0	Virginica
6.5	3.6	Versicolor
6.9	3.3	Virginica
8.9	7.2	Versicolor
11.1	2.9	Versicolor
8.1	7.3	Setosa
10.5	4.5	Virginica
6.7	2.6	Versicolor
10.7	4.8	Virginica
6.1	4.2	Setosa
6.8	7.5	Setosa
7.3	6.2	Setosa
6.8	6.2	Virginica
7.7	3.0	Versicolor
10.5	5.5	Virginica
8.9	6.0	Versicolor
6.1	4.8	Setosa
11.3	3.4	Virginica
8.9	3.9	Setosa
5.4	3.5	Versicolor
6.4	6.7	Setosa
6.9	5.1	Setosa
9.0	6.7	Virginica
11.7	4.7	Virginica
5.5	4.0	Setosa
10.1	4.3	Versicolor
4.4	5.0	Setosa
8.9	7.4	Setosa
11.2	5.6	Virginica
8.9	3.2	Virginica
8.2	5.8	Versicolor
9.6	4.5	Setosa
9.5	4.8	Versicolor
9.7	3.0	Versicolor
8.7	4.6	Setosa
10.5	4.2	Versicolor
7.1	4.2	Setosa
10.7	4.3	Virginica
