sepal.width	variety
8.3	Setosa
5.6	Virginica
5.2	Virginica
3.0	Virginica
3.9	Versicolor
7.0	Virginica
5.2	Setosa
3.8	Virginica
3.7	Virginica
7.6	Versicolor
5.4	Versicolor
3.5	Virginica
4.5	Versicolor
4.6	Virginica
6.0	Setosa
5.1	Setosa
5.4	Versicolor
3.7	Setosa
4.0	Versicolor
6.0	Virginica
6.9	Versicolor
3.2	Virginica
7.3	Setosa
4.8	Virginica
6.5	Virginica
7.3	Virginica
7.2	Versicolor
5.2	Versicolor
6.0	Versicolor
7.0	Virginica
7.2	Versicolor
3.5	Setosa
5.9	Virginica
4.9	Setosa
5.9	Setosa
6.9	Versicolor
6.5	Versicolor
8.6	Setosa
6.0	Setosa
3.8	Virginica
4.6	Virginica
5.7	Virginica
5.3	Versicolor
4.3	Versicolor
3.7	Virginica
6.0	Versicolor
3.9	Setosa
3.9	Versicolor
5.0	Versicolor
2.3	Versicolor
6.9	Versicolor
4.9	Setosa
4.2	Virginica
6.1	Setosa
4.3	Virginica
5.8	Virginica
7.7	Virginica
3.6	Virginica
3.6	Virginica
3.5	Virginica
2.8	Versicolor
4.4	Setosa
7.9	Setosa
4.7	Versicolor
6.8	Versicolor
6.7	Versicolor
6.3	Versicolor
3.0	Versicolor
3.0	Setosa
3.7	Versicolor
3.4	Virginica
5.2	Versicolor
7.7	Setosa
3.7	Virginica
5.9	Setosa
3.3	Versicolor
7.5	Virginica
4.8	Virginica
6.5	Virginica
3.8	Versicolor
8.3	Virginica
7.8	Setosa
4.0	Setosa
7.5	Setosa
7.6	Versicolor
7.0	Setosa
7.1	Setosa
6.2	Setosa
7.7	Versicolor
6.8	Versicolor
4.4	Setosa
4.5	Versicolor
7.5	Versicolor
3.6	Setosa
3.6	Versicolor
4.0	Virginica
4.2	Setosa
5.5	Setosa
7.4	Virginica
3.3	Setosa
4.9	Virginica
6.3	Virginica
5.5	Virginica
5.1	Versicolor
5.8	Setosa
