sepal.width	variety
5.1	Virginica
5.2	Setosa
7.7	Virginica
5.8	Versicolor
3.3	Versicolor
3.5	Setosa
6.3	Versicolor
7.0	Setosa
7.3	Virginica
6.3	Setosa
4.4	Setosa
5.0	Virginica
5.6	Virginica
6.9	Versicolor
7.0	Setosa
6.2	Virginica
4.7	Virginica
4.8	Versicolor
6.4	Versicolor
6.7	Versicolor
6.7	Versicolor
5.0	Setosa
3.2	Versicolor
6.7	Virginica
6.2	Versicolor
7.0	Versicolor
6.9	Versicolor
6.0	Virginica
6.0	Versicolor
6.5	Setosa
4.7	Setosa
6.0	Virginica
5.7	Setosa
4.1	Virginica
4.2	Versicolor
5.6	Setosa
2.6	Virginica
5.2	Virginica
5.5	Setosa
3.4	Setosa
4.0	Versicolor
5.3	Setosa
5.9	Versicolor
4.4	Setosa
4.8	Virginica
3.1	Virginica
4.0	Versicolor
6.5	Setosa
5.0	Setosa
5.7	Virginica
6.5	Versicolor
4.3	Virginica
6.3	Versicolor
6.9	Virginica
7.4	Setosa
7.4	Setosa
6.7	Setosa
5.0	Virginica
4.4	Setosa
3.5	Virginica
6.4	Virginica
4.5	Versicolor
3.9	Versicolor
4.5	Virginica
5.5	Virginica
2.8	Virginica
3.4	Setosa
6.5	Virginica
5.0	Versicolor
6.9	Setosa
6.1	Versicolor
4.3	Virginica
3.0	Versicolor
4.1	Setosa
5.1	Setosa
7.0	Virginica
4.3	Versicolor
5.6	Versicolor
7.2	Setosa
4.9	Versicolor
4.5	Versicolor
7.3	Virginica
5.3	Setosa
7.8	Virginica
3.6	Setosa
2.9	Versicolor
4.1	Versicolor
7.3	Virginica
7.9	Virginica
4.7	Virginica
7.3	Virginica
5.1	Versicolor
6.3	Virginica
5.2	Versicolor
7.7	Setosa
3.8	Versicolor
7.9	Setosa
4.4	Setosa
7.5	Versicolor
7.4	Versicolor
5.1	Versicolor
2.8	Virginica
5.3	Setosa
4.4	Setosa
7.4	Virginica
