sepal.length	sepal.width	petal.length	petal.width	variety
8.9	4.6	1.5	0.6	Setosa
6.9	6.6	6.5	1.8	Virginica
5.1	3.6	5.0	1.2	Setosa
6.6	5.5	7.6	5.8	Versicolor
9.3	7.3	8.3	4.4	Versicolor
8.7	6.4	8.7	1.3	Versicolor
7.8	5.3	6.6	4.4	Virginica
6.4	3.8	7.1	4.1	Virginica
8.4	6.1	5.4	3.6	Virginica
6.4	4.2	5.3	4.4	Virginica
6.2	3.4	3.9	3.2	Setosa
9.2	6.3	5.1	5.3	Versicolor
11.2	4.5	8.3	5.8	Virginica
7.6	7.8	6.1	2.2	Setosa
10.4	4.3	7.6	3.9	Virginica
8.8	6.2	2.5	0.7	Setosa
9.6	8.2	3.5	1.9	Setosa
8.7	3.3	8.5	3.3	Versicolor
9.0	3.5	5.6	3.7	Setosa
6.9	8.4	3.7	4.4	Setosa
7.8	3.7	7.6	5.4	Virginica
9.2	6.0	7.5	5.7	Versicolor
7.2	3.1	6.2	2.5	Versicolor
7.2	7.9	5.0	4.4	Setosa
6.2	5.2	9.0	3.0	Versicolor
7.8	4.8	9.2	1.6	Versicolor
5.9	4.6	1.9	0.6	Setosa
10.1	2.8	5.5	1.8	Versicolor
8.7	7.0	6.2	2.3	Virginica
10.6	5.3	7.7	4.7	Versicolor
9.4	7.0	9.1	4.8	Virginica
6.4	3.8	6.1	5.2	Virginica
9.6	6.6	10.1	2.4	Virginica
8.2	5.4	7.3	4.8	Versicolor
6.5	5.0	4.8	2.3	Virginica
7.6	5.5	7.9	3.8	Virginica
11.7	3.6	8.4	2.8	Virginica
9.2	5.1	2.5	2.1	Setosa
6.1	4.3	4.2	4.0	Setosa
8.7	5.3	8.2	2.5	Virginica
9.7	6.2	3.9	4.4	Versicolor
6.2	6.9	5.4	5.3	Virginica
5.8	8.0	1.7	4.2	Setosa
6.0	3.8	1.8	0.3	Setosa
10.5	4.8	6.6	5.5	Versicolor
6.3	6.1	7.5	3.7	Versicolor
6.6	5.4	4.4	1.8	Setosa
6.6	4.1	2.5	3.2	Setosa
8.6	5.0	9.1	4.9	Versicolor
9.0	6.7	9.1	5.5	Virginica
4.8	6.0	4.4	2.1	Setosa
7.6	3.2	4.4	2.7	Setosa
8.7	7.1	9.6	6.5	Virginica
9.7	6.8	8.8	6.3	Virginica
7.8	4.4	4.4	1.7	Setosa
9.2	6.8	7.2	4.6	Virginica
8.2	4.5	10.3	4.6	Virginica
5.9	6.0	9.0	2.7	Virginica
10.3	6.8	8.6	5.0	Virginica
7.5	4.2	5.7	0.2	Setosa
8.5	4.9	6.8	5.6	Versicolor
6.3	7.9	6.1	4.2	Setosa
9.3	4.0	6.5	6.1	Virginica
6.0	2.2	6.5	4.5	Versicolor
7.3	6.0	5.6	4.1	Setosa
9.4	5.9	3.2	3.7	Setosa
7.4	8.4	5.8	1.9	Setosa
9.9	3.6	5.4	5.5	Versicolor
8.3	7.3	10.5	6.5	Virginica
7.5	4.8	8.0	5.8	Versicolor
8.4	4.2	1.3	1.2	Setosa
9.3	7.9	9.6	3.4	Virginica
10.1	6.5	7.6	5.1	Virginica
7.3	6.4	8.1	2.8	Virginica
10.4	5.2	8.8	2.3	Virginica
5.5	2.4	4.7	4.0	Versicolor
9.2	7.3	9.7	7.0	Virginica
5.7	8.3	5.2	0.3	Setosa
10.1	6.8	6.9	5.5	Virginica
9.9	6.0	5.0	6.0	Versicolor
5.8	3.6	5.1	2.2	Setosa
8.5	5.6	6.4	5.7	Versicolor
6.1	3.5	2.9	4.7	Setosa
10.0	4.4	9.0	3.1	Versicolor
11.2	5.6	5.4	4.9	Versicolor
7.4	5.9	5.5	0.9	Setosa
7.9	7.4	2.4	2.2	Setosa
9.5	6.9	3.1	3.4	Setosa
9.6	5.3	3.4	1.9	Setosa
8.5	6.7	9.5	3.0	Virginica
6.3	3.0	6.0	5.4	Virginica
6.0	5.0	2.3	0.7	Setosa
5.5	6.5	6.5	5.3	Versicolor
9.2	5.2	10.0	2.8	Virginica
9.6	5.5	5.0	2.6	Versicolor
9.6	7.0	4.5	5.5	Versicolor
7.0	4.8	4.4	3.2	Setosa
10.1	6.5	8.9	4.1	Virginica
11.0	6.5	10.3	4.7	Virginica
8.7	7.8	11.2	3.7	Virginica
8.6	6.4	3.6	2.8	Versicolor
9.8	5.7	9.9	4.8	Virginica
6.5	5.0	5.7	2.0	Virginica
9.4	4.9	5.8	4.8	Versicolor
11.8	6.4	7.8	3.8	Virginica
