sepal.length	variety
7.4	Setosa
5.5	Setosa
10.3	Versicolor
7.7	Versicolor
6.2	Virginica
10.4	Versicolor
8.7	Virginica
9.5	Virginica
9.8	Virginica
7.7	Versicolor
7.0	Setosa
5.6	Versicolor
10.4	Versicolor
9.9	Virginica
9.2	Virginica
11.0	Virginica
8.8	Virginica
8.8	Setosa
9.3	Versicolor
10.0	Virginica
8.4	Setosa
10.3	Virginica
10.7	Virginica
9.7	Versicolor
5.0	Versicolor
6.9	Setosa
9.1	Setosa
6.4	Virginica
9.2	Versicolor
7.9	Setosa
5.7	Setosa
6.3	Virginica
7.5	Virginica
5.9	Setosa
9.7	Virginica
9.5	Versicolor
6.1	Versicolor
9.2	Virginica
7.2	Virginica
7.4	Virginica
6.7	Versicolor
6.3	Virginica
8.7	Versicolor
7.4	Setosa
9.8	Virginica
4.4	Setosa
9.4	Virginica
8.2	Setosa
10.6	Versicolor
9.4	Setosa
8.4	Virginica
6.0	Versicolor
8.1	Versicolor
7.7	Virginica
6.5	Setosa
9.9	Virginica
6.6	Versicolor
9.5	Versicolor
8.8	Virginica
10.3	Versicolor
6.3	Setosa
9.4	Virginica
7.2	Versicolor
6.1	Setosa
8.9	Virginica
7.3	Virginica
9.6	Versicolor
9.0	Virginica
9.7	Virginica
7.5	Versicolor
10.1	Versicolor
6.9	Versicolor
8.5	Versicolor
7.1	Setosa
10.0	Versicolor
7.4	Virginica
5.7	Versicolor
12.2	Virginica
7.8	Virginica
8.9	Virginica
8.3	Virginica
6.3	Versicolor
6.9	Versicolor
9.9	Setosa
8.2	Virginica
6.0	Setosa
9.1	Setosa
9.2	Setosa
7.9	Versicolor
8.1	Setosa
8.1	Virginica
11.7	Virginica
8.8	Versicolor
5.8	Setosa
9.7	Setosa
9.5	Versicolor
5.2	Versicolor
8.8	Setosa
9.7	Versicolor
8.4	Virginica
6.3	Virginica
8.3	Setosa
10.6	Virginica
6.6	Setosa
10.7	Virginica
