petal.length	variety
6.9	Virginica
3.0	Setosa
9.7	Virginica
7.7	Virginica
10.1	Virginica
8.1	Versicolor
5.9	Versicolor
9.0	Versicolor
4.1	Versicolor
4.9	Setosa
8.3	Virginica
4.8	Setosa
5.4	Setosa
2.5	Setosa
6.0	Versicolor
4.1	Versicolor
7.0	Versicolor
9.2	Virginica
7.1	Virginica
8.1	Virginica
6.9	Virginica
2.1	Setosa
7.2	Virginica
4.8	Versicolor
7.8	Virginica
7.8	Virginica
5.1	Virginica
4.9	Virginica
3.9	Setosa
3.9	Setosa
5.5	Versicolor
4.4	Versicolor
6.1	Virginica
7.5	Versicolor
8.6	Versicolor
4.8	Setosa
7.1	Virginica
2.1	Setosa
8.0	Virginica
7.5	Versicolor
5.8	Setosa
5.2	Versicolor
5.1	Setosa
5.1	Virginica
7.7	Versicolor
10.0	Virginica
9.7	Virginica
5.0	Versicolor
6.2	Virginica
7.0	Virginica
4.9	Virginica
7.0	Versicolor
5.0	Setosa
7.8	Virginica
6.8	Versicolor
4.9	Setosa
8.0	Virginica
8.8	Virginica
8.4	Virginica
7.2	Versicolor
3.9	Setosa
5.5	Versicolor
6.0	Virginica
6.7	Versicolor
7.3	Versicolor
9.0	Virginica
9.1	Virginica
8.3	Versicolor
4.5	Versicolor
3.9	Setosa
2.8	Setosa
6.9	Versicolor
1.6	Setosa
4.9	Setosa
7.9	Versicolor
8.5	Virginica
4.4	Setosa
9.6	Virginica
6.5	Versicolor
9.1	Versicolor
3.5	Setosa
2.9	Setosa
4.4	Versicolor
9.6	Virginica
3.9	Versicolor
7.2	Versicolor
6.7	Virginica
9.6	Virginica
5.1	Virginica
9.2	Versicolor
3.4	Setosa
9.8	Virginica
4.0	Setosa
6.9	Versicolor
9.9	Virginica
6.6	Virginica
3.9	Setosa
3.3	Setosa
8.4	Virginica
9.6	Virginica
7.3	Versicolor
4.5	Versicolor
7.5	Versicolor
2.5	Setosa
6.0	Versicolor
