petal.width	variety
5.1	Versicolor
6.4	Virginica
3.2	Setosa
4.2	Versicolor
2.0	Versicolor
2.5	Virginica
0.3	Setosa
3.3	Versicolor
2.8	Virginica
2.3	Virginica
1.7	Setosa
4.3	Virginica
2.9	Versicolor
6.5	Virginica
3.2	Setosa
3.5	Versicolor
5.8	Versicolor
2.8	Virginica
5.0	Versicolor
2.0	Versicolor
6.0	Virginica
2.9	Virginica
5.9	Virginica
3.2	Setosa
4.7	Versicolor
1.4	Setosa
5.5	Virginica
6.3	Virginica
4.9	Versicolor
0.6	Setosa
4.3	Versicolor
4.1	Virginica
2.1	Virginica
3.5	Versicolor
4.1	Setosa
5.9	Virginica
2.3	Virginica
4.3	Virginica
0.3	Setosa
5.7	Virginica
2.8	Virginica
6.1	Virginica
3.0	Versicolor
6.0	Versicolor
3.8	Virginica
3.8	Virginica
7.0	Virginica
4.7	Setosa
5.8	Versicolor
3.7	Setosa
2.2	Setosa
1.4	Setosa
4.0	Versicolor
5.0	Versicolor
0.3	Setosa
5.0	Versicolor
0.2	Setosa
6.3	Virginica
2.4	Virginica
2.2	Versicolor
3.1	Versicolor
2.8	Versicolor
4.8	Versicolor
1.5	Versicolor
2.0	Versicolor
5.0	Versicolor
5.9	Virginica
3.6	Versicolor
2.9	Setosa
4.1	Virginica
0.8	Setosa
4.7	Setosa
3.0	Versicolor
3.8	Setosa
1.9	Setosa
4.0	Virginica
2.8	Versicolor
6.1	Virginica
0.3	Setosa
3.2	Setosa
4.6	Versicolor
2.3	Virginica
4.0	Virginica
4.2	Setosa
1.7	Setosa
0.2	Setosa
4.2	Virginica
3.4	Setosa
1.2	Setosa
3.2	Setosa
2.7	Setosa
2.2	Setosa
2.7	Setosa
2.9	Versicolor
2.7	Setosa
3.6	Setosa
6.3	Virginica
2.2	Setosa
1.4	Versicolor
5.9	Virginica
2.5	Virginica
1.6	Setosa
1.3	Setosa
5.3	Virginica
1.9	Versicolor
