sepal.length	variety
11.3	Virginica
5.6	Setosa
10.7	Virginica
7.7	Versicolor
8.4	Virginica
8.2	Versicolor
10.0	Virginica
9.4	Versicolor
11.4	Virginica
8.2	Setosa
6.2	Setosa
8.0	Setosa
9.0	Versicolor
10.3	Virginica
9.4	Setosa
6.2	Versicolor
8.4	Versicolor
6.9	Versicolor
5.6	Versicolor
9.1	Versicolor
8.2	Setosa
9.5	Versicolor
5.2	Setosa
7.7	Virginica
9.5	Virginica
9.1	Setosa
9.8	Versicolor
6.4	Virginica
10.0	Virginica
8.4	Setosa
8.1	Setosa
6.7	Versicolor
9.4	Virginica
8.8	Versicolor
9.5	Setosa
6.2	Setosa
9.8	Virginica
6.3	Versicolor
5.0	Versicolor
9.1	Setosa
9.2	Virginica
9.1	Versicolor
9.9	Versicolor
11.6	Virginica
7.9	Setosa
10.3	Virginica
8.4	Setosa
7.8	Virginica
8.3	Setosa
6.1	Setosa
6.8	Virginica
7.2	Versicolor
8.7	Virginica
7.5	Versicolor
9.3	Setosa
9.3	Versicolor
8.0	Versicolor
11.1	Virginica
5.3	Setosa
7.4	Setosa
5.9	Setosa
10.9	Versicolor
9.1	Virginica
11.7	Virginica
8.5	Versicolor
6.1	Versicolor
8.6	Setosa
10.4	Virginica
8.4	Virginica
9.0	Setosa
9.3	Versicolor
8.6	Versicolor
10.4	Virginica
10.9	Virginica
6.5	Versicolor
10.0	Virginica
6.7	Versicolor
9.0	Versicolor
6.7	Setosa
8.2	Virginica
7.8	Virginica
8.8	Versicolor
5.9	Setosa
10.8	Virginica
6.9	Setosa
8.9	Setosa
10.3	Setosa
6.4	Setosa
7.9	Virginica
8.5	Versicolor
7.5	Versicolor
8.9	Virginica
7.5	Setosa
9.6	Virginica
7.7	Virginica
6.0	Setosa
9.5	Versicolor
9.1	Versicolor
8.2	Versicolor
9.1	Versicolor
9.2	Virginica
8.3	Virginica
12.2	Virginica
10.8	Versicolor
9.8	Virginica
