petal.width	variety
2.8	Virginica
3.1	Versicolor
5.3	Versicolor
4.0	Versicolor
2.0	Versicolor
0.8	Setosa
4.8	Virginica
4.5	Versicolor
4.5	Virginica
2.8	Setosa
4.6	Setosa
1.3	Versicolor
4.0	Virginica
4.0	Versicolor
4.0	Versicolor
3.2	Virginica
3.2	Setosa
5.0	Versicolor
4.3	Virginica
2.7	Setosa
3.1	Virginica
1.3	Setosa
4.3	Versicolor
4.7	Versicolor
5.6	Versicolor
2.5	Versicolor
2.9	Setosa
2.7	Virginica
2.0	Versicolor
6.8	Virginica
2.7	Setosa
2.1	Virginica
3.8	Virginica
0.9	Setosa
1.8	Virginica
3.1	Versicolor
2.7	Virginica
6.2	Versicolor
4.2	Setosa
3.2	Setosa
2.2	Setosa
1.2	Setosa
2.5	Virginica
5.8	Virginica
3.1	Setosa
6.5	Virginica
6.5	Virginica
2.8	Setosa
4.3	Virginica
3.2	Setosa
4.2	Setosa
1.8	Versicolor
5.7	Versicolor
4.0	Virginica
5.1	Versicolor
5.8	Versicolor
3.9	Versicolor
4.0	Versicolor
1.2	Setosa
4.2	Setosa
4.6	Setosa
3.3	Virginica
4.3	Versicolor
3.4	Versicolor
5.8	Virginica
4.1	Virginica
0.7	Setosa
4.4	Setosa
3.7	Setosa
1.2	Setosa
2.9	Versicolor
5.7	Virginica
4.3	Versicolor
0.2	Setosa
3.7	Setosa
6.5	Virginica
0.6	Setosa
2.7	Setosa
4.8	Virginica
6.4	Virginica
2.2	Setosa
5.1	Virginica
3.4	Virginica
5.7	Versicolor
1.8	Versicolor
6.8	Virginica
3.8	Versicolor
3.4	Setosa
2.9	Virginica
3.3	Setosa
3.0	Virginica
2.7	Setosa
5.0	Versicolor
1.1	Setosa
4.3	Virginica
2.8	Versicolor
3.0	Versicolor
3.3	Setosa
4.9	Versicolor
5.5	Versicolor
6.3	Virginica
2.9	Setosa
1.4	Setosa
3.7	Setosa
3.5	Versicolor
