petal.length	petal.width	variety
6.5	6.0	Virginica
10.1	1.9	Virginica
6.4	5.7	Versicolor
7.8	4.2	Virginica
1.4	2.2	Setosa
2.2	1.8	Setosa
8.9	3.6	Virginica
1.3	2.2	Setosa
4.9	4.7	Setosa
4.1	3.8	Versicolor
8.0	5.0	Versicolor
9.4	3.3	Virginica
6.8	4.4	Versicolor
3.5	4.7	Setosa
7.6	5.4	Virginica
6.3	5.8	Virginica
4.9	3.3	Virginica
6.2	4.0	Virginica
8.5	5.0	Versicolor
4.8	1.2	Setosa
4.8	4.8	Setosa
3.5	5.5	Versicolor
5.8	3.2	Setosa
2.4	1.7	Setosa
3.8	3.0	Versicolor
6.9	2.8	Virginica
7.4	4.9	Versicolor
9.2	6.2	Virginica
5.0	1.3	Versicolor
2.9	3.7	Setosa
7.6	5.5	Versicolor
7.5	5.0	Versicolor
7.9	3.5	Versicolor
4.0	2.1	Setosa
2.1	0.7	Setosa
4.6	4.3	Versicolor
9.7	3.0	Virginica
2.5	0.7	Setosa
5.5	4.4	Setosa
2.9	4.4	Setosa
5.4	1.2	Setosa
9.7	5.8	Virginica
1.7	3.7	Setosa
4.5	2.1	Versicolor
3.5	1.2	Setosa
8.6	3.1	Virginica
9.3	2.3	Versicolor
7.8	3.8	Versicolor
10.4	4.5	Virginica
5.5	3.8	Setosa
9.0	1.7	Versicolor
5.1	2.9	Setosa
6.0	2.2	Setosa
8.0	5.5	Versicolor
4.6	0.6	Setosa
7.6	4.3	Versicolor
6.4	2.0	Virginica
8.1	5.9	Virginica
5.4	3.8	Setosa
8.2	5.3	Versicolor
10.1	5.9	Virginica
5.2	2.0	Versicolor
7.4	2.1	Virginica
4.7	1.2	Setosa
7.0	5.9	Virginica
3.0	4.1	Setosa
5.5	2.4	Setosa
10.3	5.8	Virginica
7.5	4.3	Virginica
5.6	0.1	Setosa
2.2	3.4	Setosa
4.3	2.8	Versicolor
7.5	3.5	Versicolor
10.1	6.0	Virginica
7.6	4.9	Virginica
5.7	6.1	Virginica
6.6	4.3	Virginica
6.5	5.3	Versicolor
3.1	1.2	Setosa
4.4	2.1	Setosa
4.7	5.0	Versicolor
7.6	2.5	Versicolor
8.5	2.0	Virginica
7.1	5.3	Versicolor
6.2	2.8	Virginica
7.4	4.8	Versicolor
4.3	1.0	Versicolor
3.5	3.2	Setosa
5.1	5.9	Virginica
3.8	4.4	Setosa
8.2	6.1	Versicolor
5.2	4.5	Versicolor
5.0	1.3	Versicolor
6.2	5.4	Versicolor
5.6	2.5	Virginica
6.0	1.3	Versicolor
1.9	4.3	Setosa
3.4	3.2	Setosa
2.4	4.2	Setosa
4.8	2.8	Virginica
9.0	4.6	Virginica
4.4	4.1	Setosa
9.6	3.3	Virginica
4.4	1.7	Setosa
3.5	0.7	Setosa
