sepal.width	variety
6.5	Virginica
4.7	Versicolor
4.5	Setosa
4.7	Versicolor
7.4	Setosa
4.0	Setosa
5.6	Setosa
3.7	Setosa
6.7	Versicolor
7.6	Setosa
3.2	Versicolor
6.7	Setosa
6.4	Setosa
7.4	Virginica
7.1	Versicolor
5.7	Virginica
4.5	Versicolor
3.1	Versicolor
7.0	Virginica
3.5	Versicolor
6.4	Setosa
4.8	Virginica
3.4	Versicolor
6.7	Versicolor
7.0	Virginica
7.3	Setosa
5.3	Setosa
7.5	Setosa
7.5	Virginica
6.4	Setosa
8.3	Setosa
5.8	Versicolor
3.0	Setosa
6.1	Setosa
7.5	Virginica
4.0	Versicolor
5.0	Setosa
4.2	Virginica
4.4	Versicolor
5.8	Versicolor
5.7	Virginica
7.9	Setosa
5.7	Setosa
3.4	Setosa
6.4	Versicolor
3.8	Virginica
4.3	Virginica
5.7	Setosa
7.6	Setosa
4.5	Versicolor
6.4	Setosa
4.4	Virginica
6.5	Versicolor
5.9	Setosa
2.7	Virginica
5.5	Setosa
4.3	Setosa
7.2	Virginica
4.0	Virginica
6.7	Versicolor
6.6	Setosa
4.3	Virginica
2.4	Versicolor
5.1	Versicolor
2.4	Versicolor
5.8	Virginica
6.1	Virginica
4.8	Virginica
7.0	Versicolor
7.0	Setosa
6.8	Virginica
3.5	Virginica
7.9	Setosa
3.5	Virginica
7.3	Versicolor
5.3	Versicolor
3.3	Virginica
5.0	Setosa
3.9	Virginica
4.5	Setosa
6.8	Virginica
5.9	Versicolor
7.7	Setosa
7.0	Setosa
6.8	Setosa
7.8	Setosa
4.7	Setosa
5.7	Virginica
5.3	Setosa
6.0	Virginica
6.5	Versicolor
7.1	Versicolor
7.0	Versicolor
3.4	Versicolor
2.8	Versicolor
5.2	Versicolor
3.4	Setosa
3.8	Versicolor
6.3	Virginica
3.9	Versicolor
6.8	Versicolor
4.5	Setosa
6.0	Versicolor
7.5	Virginica
7.2	Virginica
