sepal.width	variety
5.5	Setosa
6.8	Setosa
4.5	Setosa
2.9	Versicolor
6.5	Virginica
3.4	Setosa
7.6	Setosa
5.2	Virginica
7.0	Versicolor
3.2	Setosa
4.9	Versicolor
5.5	Setosa
6.9	Virginica
5.3	Setosa
7.2	Setosa
6.7	Virginica
3.9	Versicolor
3.8	Versicolor
4.5	Virginica
6.4	Setosa
5.9	Setosa
7.4	Setosa
7.5	Virginica
4.3	Setosa
2.8	Virginica
4.1	Versicolor
5.7	Virginica
7.8	Setosa
7.2	Setosa
3.7	Versicolor
5.9	Setosa
5.1	Versicolor
7.0	Virginica
5.3	Virginica
7.5	Versicolor
3.9	Versicolor
4.0	Setosa
4.3	Versicolor
8.0	Setosa
4.5	Setosa
6.7	Virginica
3.3	Virginica
3.7	Virginica
6.5	Versicolor
2.9	Versicolor
4.9	Versicolor
4.2	Setosa
3.3	Versicolor
7.5	Setosa
5.5	Setosa
5.5	Versicolor
5.9	Setosa
6.4	Setosa
7.1	Setosa
3.3	Virginica
5.5	Virginica
6.9	Versicolor
7.8	Virginica
6.9	Virginica
6.8	Versicolor
4.8	Virginica
3.3	Setosa
6.7	Virginica
4.6	Setosa
7.6	Setosa
6.7	Setosa
5.6	Setosa
5.0	Virginica
5.0	Virginica
2.3	Setosa
4.6	Virginica
3.7	Versicolor
3.0	Setosa
7.7	Versicolor
4.4	Versicolor
6.6	Virginica
4.5	Virginica
5.9	Versicolor
6.5	Versicolor
3.0	Virginica
7.9	Setosa
4.0	Virginica
5.8	Virginica
4.8	Virginica
3.3	Versicolor
5.2	Virginica
3.7	Versicolor
7.9	Setosa
6.8	Setosa
6.9	Virginica
3.6	Setosa
6.8	Versicolor
4.3	Versicolor
4.2	Versicolor
4.5	Versicolor
3.6	Virginica
3.8	Virginica
3.5	Virginica
3.4	Virginica
8.1	Setosa
4.6	Versicolor
7.0	Versicolor
3.1	Virginica
7.0	Versicolor
4.2	Setosa
