sepal.width	petal.length	petal.width	variety
4.8	7.1	3.6	Virginica
7.5	7.1	6.1	Virginica
5.4	7.1	2.3	Versicolor
4.8	10.7	2.5	Virginica
6.0	5.5	4.5	Virginica
4.3	5.7	6.0	Virginica
5.9	8.4	2.3	Virginica
3.0	8.0	5.3	Virginica
4.5	7.0	2.0	Versicolor
6.9	5.1	5.8	Versicolor
4.5	6.4	3.9	Versicolor
7.4	6.8	4.8	Versicolor
6.0	5.0	6.0	Versicolor
5.3	10.0	6.0	Virginica
6.7	4.9	3.4	Versicolor
3.0	3.8	2.2	Setosa
3.6	4.5	2.7	Setosa
4.2	4.9	5.2	Versicolor
6.0	3.1	2.2	Setosa
7.3	10.2	3.6	Virginica
5.0	4.9	3.2	Setosa
3.8	10.2	5.7	Virginica
4.4	5.8	3.4	Setosa
5.9	3.1	1.9	Setosa
4.4	1.9	3.3	Setosa
3.5	1.9	2.1	Setosa
3.0	4.5	1.5	Versicolor
5.0	7.2	1.2	Versicolor
4.2	8.9	5.8	Virginica
4.7	2.7	2.2	Setosa
5.5	9.5	2.6	Virginica
4.3	8.7	4.6	Versicolor
4.0	7.4	3.5	Versicolor
5.5	5.7	4.0	Versicolor
2.5	7.0	2.4	Virginica
3.5	6.9	4.8	Virginica
5.4	7.0	2.0	Versicolor
3.3	4.3	2.5	Versicolor
7.6	5.9	0.7	Setosa
6.2	6.1	3.7	Setosa
5.3	8.1	1.5	Versicolor
4.3	4.3	2.3	Setosa
4.6	2.1	2.7	Setosa
3.2	5.6	5.9	Virginica
4.9	6.1	2.8	Virginica
3.7	7.5	1.5	Versicolor
6.4	5.3	5.8	Versicolor
8.0	1.6	1.6	Setosa
6.0	6.9	1.1	Versicolor
4.2	3.5	0.4	Setosa
6.4	4.5	1.9	Setosa
7.2	8.7	1.4	Versicolor
5.9	3.8	5.5	Versicolor
2.7	8.1	4.1	Versicolor
4.6	7.1	3.4	Virginica
4.5	7.3	5.8	Virginica
6.2	3.4	3.7	Setosa
8.3	3.0	2.8	Setosa
4.9	2.9	4.2	Setosa
5.2	7.0	1.5	Virginica
4.6	7.1	5.4	Virginica
5.2	7.5	2.5	Versicolor
4.0	7.5	5.3	Versicolor
4.6	9.4	5.3	Virginica
6.9	8.7	5.9	Versicolor
6.3	7.3	4.9	Versicolor
4.2	9.1	3.5	Virginica
3.2	7.0	5.8	Virginica
6.5	6.7	5.5	Virginica
3.7	3.0	3.2	Setosa
3.3	8.6	2.7	Virginica
5.5	3.3	1.8	Setosa
3.6	8.0	2.5	Versicolor
7.3	7.7	3.2	Versicolor
5.5	1.7	4.2	Setosa
2.8	8.0	1.8	Versicolor
6.8	8.1	2.8	Versicolor
3.5	10.3	3.8	Virginica
3.9	8.2	1.0	Versicolor
4.0	2.8	2.2	Setosa
7.7	8.5	4.5	Versicolor
3.9	5.7	3.3	Versicolor
3.8	8.0	2.8	Versicolor
7.7	5.3	3.2	Setosa
8.6	2.0	4.6	Setosa
3.7	6.3	4.9	Virginica
4.7	3.9	2.7	Setosa
3.8	9.3	2.3	Virginica
5.1	2.9	4.6	Setosa
6.1	5.5	2.2	Setosa
4.7	7.2	5.8	Versicolor
4.2	1.8	4.2	Setosa
7.6	8.4	3.5	Versicolor
7.0	6.5	4.7	Virginica
7.5	5.4	1.7	Setosa
4.0	10.3	5.1	Virginica
5.9	4.7	0.9	Setosa
5.2	9.3	3.8	Versicolor
7.5	6.6	4.4	Versicolor
3.9	4.9	1.2	Setosa
7.8	3.7	2.3	Setosa
4.0	4.9	4.8	Setosa
3.9	3.1	4.7	Setosa
7.4	6.1	6.9	Virginica
3.3	4.9	4.5	Virginica
