petal.length	petal.width	variety
2.1	0.7	Setosa
8.5	3.5	Versicolor
3.9	4.2	Setosa
9.3	6.8	Virginica
5.5	3.3	Setosa
3.6	4.8	Versicolor
5.6	3.5	Versicolor
6.6	6.5	Virginica
4.9	3.9	Versicolor
5.4	2.2	Setosa
6.7	6.7	Virginica
4.6	4.7	Setosa
6.2	1.5	Versicolor
5.7	1.7	Versicolor
7.6	2.8	Versicolor
9.1	2.4	Virginica
7.6	5.4	Versicolor
9.2	4.9	Versicolor
2.7	1.7	Setosa
5.9	4.3	Virginica
7.1	5.8	Versicolor
9.4	5.1	Virginica
5.5	0.7	Setosa
7.0	5.7	Versicolor
7.7	1.4	Versicolor
5.8	2.3	Versicolor
10.1	4.9	Virginica
6.5	3.1	Versicolor
5.2	4.0	Virginica
5.6	6.7	Virginica
6.0	2.0	Versicolor
4.8	4.3	Virginica
3.3	1.7	Setosa
5.5	6.3	Virginica
7.5	4.0	Versicolor
6.3	4.3	Virginica
11.1	3.1	Virginica
3.0	4.2	Setosa
4.4	2.1	Setosa
5.0	5.7	Versicolor
5.5	3.5	Versicolor
2.5	1.2	Setosa
2.8	0.2	Setosa
10.0	6.3	Virginica
5.1	2.2	Setosa
5.1	3.9	Virginica
9.1	6.9	Virginica
7.1	5.8	Virginica
3.1	1.6	Setosa
5.5	0.7	Setosa
5.8	2.5	Versicolor
2.5	0.2	Setosa
8.9	4.8	Virginica
4.7	3.2	Setosa
8.8	1.8	Versicolor
9.0	6.5	Virginica
8.2	5.8	Virginica
6.0	4.9	Setosa
9.7	4.0	Virginica
6.2	4.3	Virginica
6.1	2.5	Virginica
6.3	2.1	Virginica
5.9	1.2	Versicolor
7.0	4.3	Versicolor
8.1	3.1	Versicolor
7.9	1.4	Versicolor
5.5	3.1	Setosa
5.6	4.8	Versicolor
2.4	2.8	Setosa
9.8	2.9	Virginica
5.5	3.4	Setosa
6.1	1.5	Versicolor
8.9	3.8	Versicolor
8.7	4.0	Virginica
9.3	5.9	Versicolor
8.0	3.3	Versicolor
9.0	3.5	Virginica
6.3	3.5	Versicolor
5.5	5.3	Virginica
9.3	1.8	Versicolor
10.9	6.8	Virginica
7.6	2.5	Virginica
5.9	3.3	Virginica
5.7	3.5	Setosa
6.1	4.8	Virginica
6.0	2.5	Versicolor
9.3	6.3	Virginica
4.2	2.8	Setosa
5.9	3.3	Setosa
5.4	2.4	Versicolor
1.8	4.8	Setosa
5.0	4.5	Virginica
7.1	2.6	Virginica
2.6	1.7	Setosa
7.9	4.8	Virginica
4.9	4.7	Setosa
9.0	4.9	Virginica
8.5	5.5	Versicolor
7.6	3.8	Virginica
6.6	3.4	Virginica
7.5	1.6	Versicolor
7.7	4.0	Versicolor
3.4	1.8	Setosa
3.3	1.8	Setosa
3.4	2.2	Setosa
