sepal.length	sepal.width	petal.length	petal.width	variety
6.6	5.8	4.0	4.8	Versicolor
5.5	5.4	7.7	2.5	Versicolor
9.0	6.0	4.3	2.7	Setosa
8.3	4.7	7.9	1.7	Versicolor
6.9	7.4	6.2	1.7	Setosa
8.5	5.8	3.3	4.0	Versicolor
7.4	7.6	2.0	1.7	Setosa
8.4	6.6	8.5	2.8	Virginica
7.8	6.4	5.6	2.3	Virginica
5.6	7.8	5.1	1.7	Setosa
5.4	5.9	3.3	4.9	Setosa
10.7	5.0	5.5	6.2	Versicolor
10.3	7.4	7.6	2.9	Virginica
7.3	5.2	6.6	3.5	Versicolor
8.8	7.5	1.1	0.1	Setosa
10.3	4.8	6.1	4.5	Virginica
9.2	5.1	7.2	4.0	Versicolor
8.3	4.2	5.5	3.2	Setosa
8.4	3.2	8.3	1.8	Versicolor
5.4	5.4	4.8	3.0	Versicolor
8.7	6.6	6.6	4.4	Virginica
11.2	3.8	11.2	3.2	Virginica
9.2	4.1	9.9	6.3	Virginica
9.2	4.5	4.7	2.7	Versicolor
6.5	6.0	6.1	4.6	Setosa
5.8	4.1	6.0	1.2	Versicolor
7.9	3.9	3.7	2.4	Setosa
9.2	7.4	6.9	4.8	Virginica
10.8	5.5	9.5	1.9	Virginica
5.6	7.7	1.4	4.2	Setosa
7.0	6.8	5.8	4.8	Setosa
9.1	2.9	7.6	4.8	Versicolor
9.9	4.8	8.4	5.0	Virginica
6.5	4.5	1.3	2.8	Setosa
10.0	7.3	6.1	2.0	Versicolor
4.9	7.5	2.4	3.7	Setosa
7.9	7.3	5.6	6.1	Virginica
6.3	3.7	8.9	5.3	Virginica
7.2	7.3	6.7	6.5	Virginica
6.2	6.9	6.7	2.3	Versicolor
9.0	6.4	5.1	4.9	Setosa
10.8	5.8	4.9	1.8	Versicolor
6.6	5.3	4.0	3.3	Setosa
5.8	2.7	5.1	4.4	Virginica
5.4	6.2	2.0	2.7	Setosa
6.1	7.8	2.9	0.9	Setosa
9.5	4.7	4.9	0.7	Setosa
8.5	3.3	4.0	2.8	Versicolor
10.2	6.8	8.6	5.8	Versicolor
9.6	5.3	6.7	3.2	Versicolor
10.8	3.3	5.7	2.1	Versicolor
6.2	4.9	2.9	2.7	Setosa
6.8	6.2	10.4	3.3	Virginica
10.5	6.2	4.5	3.5	Versicolor
7.5	5.5	4.1	4.2	Setosa
9.9	6.0	5.7	5.0	Versicolor
8.7	7.6	3.5	2.6	Setosa
6.2	6.7	7.9	2.4	Versicolor
11.4	5.7	9.7	5.8	Virginica
8.9	4.9	1.5	2.9	Setosa
7.2	8.9	3.5	4.9	Setosa
6.4	7.2	8.8	5.9	Virginica
8.1	3.5	6.5	5.5	Versicolor
6.0	4.9	3.5	2.2	Setosa
10.6	5.1	7.6	3.4	Virginica
10.5	5.9	5.0	3.1	Versicolor
4.7	5.7	1.3	0.2	Setosa
4.4	5.9	5.4	3.2	Setosa
11.2	4.5	9.8	4.6	Virginica
10.9	6.2	8.0	3.5	Versicolor
7.1	7.8	5.7	1.5	Setosa
9.8	7.5	8.0	4.1	Virginica
9.0	4.6	6.9	5.2	Versicolor
8.4	3.3	9.6	3.2	Virginica
11.0	7.2	8.7	3.4	Versicolor
10.6	6.9	4.7	2.9	Versicolor
5.6	5.5	6.6	2.3	Versicolor
7.9	5.3	7.1	5.9	Virginica
9.0	7.3	4.9	3.2	Setosa
9.3	6.9	4.6	4.7	Setosa
9.4	5.9	6.3	4.8	Versicolor
6.1	4.6	5.0	3.7	Setosa
7.9	4.1	7.1	4.8	Virginica
5.1	7.4	1.4	3.8	Setosa
7.5	4.2	9.6	2.1	Versicolor
7.8	3.9	1.9	0.2	Setosa
8.5	7.5	6.8	2.3	Virginica
10.8	2.8	8.3	3.4	Versicolor
9.5	6.0	3.5	5.0	Versicolor
5.9	5.6	3.5	1.6	Setosa
7.9	3.7	2.8	2.2	Setosa
8.6	4.2	7.7	1.8	Versicolor
7.1	6.9	1.5	0.2	Setosa
9.9	5.1	9.4	5.6	Virginica
5.9	3.5	4.8	0.7	Setosa
6.9	6.1	1.4	2.6	Setosa
8.7	5.0	8.2	6.3	Virginica
9.3	7.5	1.4	1.6	Setosa
7.6	3.0	8.9	4.9	Versicolor
9.2	3.2	5.1	3.7	Setosa
7.0	5.2	9.0	3.0	Virginica
9.7	5.9	6.3	2.3	Versicolor
9.8	7.3	9.5	6.5	Virginica
7.1	4.9	7.6	4.3	Versicolor
11.2	3.3	8.2	4.6	Virginica
