petal.width	variety
3.3	Virginica
3.8	Virginica
2.8	Virginica
4.2	Versicolor
5.0	Virginica
2.2	Setosa
1.8	Versicolor
2.7	Setosa
1.8	Versicolor
6.4	Virginica
4.5	Versicolor
4.0	Versicolor
2.4	Virginica
2.8	Virginica
4.4	Virginica
1.4	Setosa
0.2	Setosa
0.7	Setosa
1.0	Versicolor
1.7	Setosa
6.2	Virginica
5.8	Virginica
1.5	Virginica
3.5	Versicolor
1.8	Setosa
2.9	Virginica
3.5	Virginica
1.2	Setosa
1.7	Setosa
1.2	Setosa
4.2	Versicolor
1.7	Setosa
3.7	Setosa
4.5	Virginica
1.2	Setosa
3.2	Setosa
0.4	Setosa
2.9	Virginica
3.2	Virginica
4.7	Setosa
3.7	Virginica
4.8	Virginica
5.5	Virginica
2.2	Setosa
1.6	Setosa
3.9	Virginica
2.5	Virginica
6.1	Virginica
1.8	Setosa
1.7	Setosa
2.1	Virginica
3.2	Setosa
6.1	Versicolor
2.0	Versicolor
3.6	Versicolor
2.5	Versicolor
2.1	Setosa
5.5	Versicolor
1.7	Setosa
3.0	Virginica
2.2	Setosa
2.0	Versicolor
1.8	Setosa
0.7	Setosa
2.2	Setosa
4.8	Virginica
5.7	Versicolor
4.9	Versicolor
1.2	Setosa
5.8	Versicolor
1.8	Versicolor
1.4	Setosa
3.6	Setosa
4.8	Versicolor
6.1	Virginica
1.9	Setosa
6.3	Virginica
3.7	Setosa
4.8	Setosa
3.3	Virginica
2.9	Versicolor
3.0	Versicolor
4.3	Virginica
5.4	Virginica
4.0	Versicolor
4.3	Virginica
3.5	Versicolor
3.6	Versicolor
4.8	Versicolor
3.8	Versicolor
5.4	Versicolor
5.0	Versicolor
2.2	Versicolor
1.8	Virginica
4.8	Virginica
3.5	Virginica
2.3	Versicolor
2.1	Versicolor
3.3	Virginica
3.0	Versicolor
3.8	Versicolor
5.3	Virginica
5.8	Versicolor
2.8	Virginica
3.9	Versicolor
