sepal.length	sepal.width	variety
5.8	3.7	Versicolor
6.7	5.5	Virginica
8.6	7.0	Versicolor
7.3	4.7	Setosa
6.9	5.9	Setosa
5.4	5.5	Versicolor
6.3	6.6	Setosa
7.7	5.2	Virginica
9.7	4.1	Virginica
9.2	8.1	Setosa
9.4	3.6	Virginica
9.3	5.4	Setosa
8.4	4.9	Versicolor
6.4	3.0	Versicolor
6.1	2.9	Versicolor
8.2	5.4	Versicolor
12.1	6.5	Virginica
6.8	4.8	Versicolor
7.7	5.2	Versicolor
4.6	7.1	Setosa
8.3	4.7	Virginica
6.8	3.7	Versicolor
8.7	4.1	Virginica
6.6	7.2	Setosa
9.2	3.5	Virginica
5.4	5.4	Setosa
7.0	5.5	Virginica
6.7	6.3	Versicolor
5.6	5.5	Versicolor
8.9	3.9	Setosa
10.8	3.5	Virginica
10.4	4.7	Versicolor
12.4	3.8	Virginica
6.2	6.5	Setosa
6.8	4.3	Versicolor
8.0	7.5	Virginica
7.4	5.6	Setosa
6.5	6.4	Versicolor
9.5	4.2	Virginica
9.6	5.0	Virginica
8.8	3.6	Versicolor
5.4	4.0	Setosa
9.6	2.8	Versicolor
7.0	5.3	Setosa
9.2	7.4	Virginica
9.2	3.1	Versicolor
5.5	5.4	Versicolor
7.4	5.6	Virginica
9.5	3.3	Versicolor
6.9	5.5	Virginica
9.1	6.4	Setosa
8.3	5.5	Setosa
7.2	7.3	Setosa
5.6	4.7	Versicolor
9.1	7.1	Setosa
6.6	7.7	Setosa
11.2	3.3	Virginica
6.9	4.9	Setosa
9.2	3.5	Virginica
7.9	4.8	Virginica
6.1	6.8	Setosa
6.7	7.4	Setosa
11.7	3.3	Virginica
7.6	3.6	Virginica
7.5	5.6	Setosa
6.2	8.9	Setosa
9.1	5.5	Versicolor
5.7	6.6	Versicolor
9.9	5.6	Virginica
7.4	4.6	Setosa
6.7	6.1	Virginica
9.6	5.8	Virginica
5.7	4.4	Versicolor
9.4	3.7	Virginica
9.4	6.6	Setosa
6.5	6.5	Setosa
7.0	3.7	Versicolor
9.4	4.3	Virginica
5.8	3.7	Virginica
5.5	7.2	Setosa
10.4	3.7	Virginica
9.3	6.5	Setosa
9.5	4.7	Setosa
9.1	7.0	Setosa
7.0	3.3	Versicolor
8.0	4.8	Versicolor
8.1	5.9	Versicolor
6.0	4.7	Versicolor
8.6	3.5	Versicolor
9.3	7.9	Setosa
8.4	3.7	Setosa
9.2	4.8	Virginica
6.7	2.8	Virginica
6.5	5.5	Virginica
8.3	4.5	Versicolor
9.6	5.5	Versicolor
5.4	6.2	Setosa
6.0	4.4	Versicolor
7.3	4.5	Setosa
7.3	5.2	Virginica
6.7	6.2	Setosa
8.0	5.3	Setosa
9.5	8.0	Setosa
6.5	5.5	Setosa
6.0	3.5	Setosa
