petal.length	petal.width	variety
5.1	4.9	Setosa
5.3	3.4	Versicolor
5.4	4.8	Setosa
8.2	2.2	Virginica
3.6	2.7	Setosa
8.6	5.9	Virginica
7.3	1.5	Versicolor
5.5	3.7	Setosa
10.1	3.7	Virginica
7.1	6.0	Virginica
7.4	6.8	Virginica
9.3	4.2	Virginica
1.9	1.7	Setosa
5.4	5.9	Versicolor
7.4	5.2	Versicolor
3.9	3.8	Setosa
3.9	3.7	Setosa
6.3	5.3	Virginica
2.6	1.2	Setosa
5.0	3.3	Versicolor
2.3	1.2	Setosa
3.9	2.7	Setosa
6.5	3.3	Virginica
3.0	4.1	Versicolor
6.0	4.7	Setosa
3.5	2.7	Setosa
4.2	0.5	Setosa
8.7	5.4	Versicolor
8.5	6.0	Virginica
9.8	5.3	Virginica
6.9	3.5	Versicolor
4.8	5.8	Virginica
3.3	4.5	Versicolor
6.3	6.3	Virginica
7.4	2.2	Versicolor
3.7	3.2	Setosa
4.8	4.9	Setosa
7.6	5.6	Virginica
6.1	5.3	Versicolor
6.4	4.3	Versicolor
1.6	2.7	Setosa
6.6	3.0	Virginica
8.7	2.7	Versicolor
5.0	5.5	Versicolor
6.1	4.7	Setosa
8.8	4.3	Versicolor
7.5	4.0	Virginica
4.5	2.3	Versicolor
7.6	5.6	Virginica
6.6	2.0	Versicolor
6.4	5.0	Virginica
5.6	1.1	Setosa
6.0	3.6	Setosa
8.0	3.7	Virginica
9.1	5.9	Versicolor
3.7	4.9	Setosa
8.1	3.4	Virginica
8.5	4.6	Virginica
5.2	2.0	Versicolor
8.4	2.1	Virginica
3.8	0.3	Setosa
3.7	1.0	Versicolor
6.7	2.5	Virginica
6.2	2.5	Versicolor
9.0	3.6	Versicolor
5.4	0.4	Setosa
6.5	6.0	Versicolor
5.5	3.5	Versicolor
5.8	4.8	Versicolor
5.0	0.2	Setosa
6.0	3.4	Virginica
4.5	1.5	Versicolor
5.1	6.3	Virginica
1.9	2.2	Setosa
8.4	3.4	Versicolor
9.7	6.5	Virginica
4.9	5.5	Virginica
7.2	3.5	Virginica
9.2	2.3	Virginica
2.4	3.6	Setosa
8.0	1.3	Versicolor
6.3	4.8	Versicolor
1.3	2.2	Setosa
8.1	2.9	Virginica
4.5	3.1	Setosa
5.4	0.2	Setosa
1.7	0.3	Setosa
4.5	0.9	Setosa
4.5	5.0	Versicolor
2.9	4.3	Setosa
3.3	2.2	Setosa
9.6	3.8	Virginica
1.3	2.8	Setosa
5.5	2.4	Setosa
5.4	1.7	Setosa
7.1	5.8	Versicolor
5.5	1.2	Setosa
7.7	4.4	Versicolor
5.6	1.3	Versicolor
6.5	3.0	Versicolor
1.9	0.7	Setosa
5.1	2.1	Setosa
5.1	4.7	Setosa
4.9	2.1	Versicolor
2.0	4.7	Setosa
